;SIRET;APP_Libelle_activite_etablissement
692;8,30836E+13;_
693;8,25073E+13;_
694;8,3806E+13;Restaurant
695;8,31013E+13;Boucherie-Charcuterie
696;8,25234E+13;Restaurant
697;8,38831E+13;_
698;8,31078E+13;Boulangerie-Pâtisserie
699;8,25378E+13;Boulangerie-Pâtisserie
700;8,38867E+13;Traiteur
701;8,31267E+13;Alimentation générale
702;8,27604E+13;Restaurant
703;8,38972E+13;Restaurant
704;8,31326E+13;_
705;8,27819E+13;Boulangerie-Pâtisserie
706;8,39381E+13;Restaurant
707;8,31347E+13;Chocolatier
708;8,28113E+13;Restaurant
709;8,39656E+13;Boulangerie-Pâtisserie
710;8,31502E+13;Restaurant
711;8,28181E+13;Restaurant
712;8,39737E+13;Boulangerie-Pâtisserie
713;8,31653E+13;Restaurant
714;8,28412E+13;Boulangerie-Pâtisserie
715;8,40037E+13;Boulangerie-Pâtisserie
716;8,31712E+13;Restaurant
717;8,28424E+13;Boulangerie-Pâtisserie
718;8,40522E+13;Rayon fruits & légumes
719;8,32092E+13;Alimentation générale
720;8,28614E+13;Boucherie-Charcuterie
721;8,40901E+13;Boucherie-Charcuterie
722;8,29025E+13;Boulangerie-Pâtisserie
723;8,41114E+13;Boulangerie-Pâtisserie
724;8,32827E+13;Boulangerie-Pâtisserie
725;8,30209E+13;Restaurant
726;8,41115E+13;Boulangerie-Pâtisserie
727;8,33273E+13;Boulangerie-Pâtisserie
728;8,31107E+13;Boulangerie-Pâtisserie
729;8,415E+13;Restaurant
730;8,33365E+13;_
731;8,31155E+13;Restaurant
732;8,41758E+13;Rayon fromagerie
733;8,34043E+13;Boucherie-Charcuterie
734;8,31332E+13;Restaurant
735;8,41916E+13;Alimentation générale
736;8,34382E+13;_
737;8,31464E+13;_
738;8,42432E+13;Restaurant
739;8,34529E+13;_
740;8,31584E+13;_
741;8,43404E+13;Rayon boucherie-charcuterie
742;8,4341E+13;Restaurant
743;8,38143E+13;Boulangerie-Pâtisserie
744;8,32575E+13;Alimentation générale
745;8,43566E+13;Alimentation générale
746;8,38542E+13;Rayon boucherie-charcuterie
747;8,43925E+13;Restaurant
748;8,38646E+13;Alimentation générale
749;8,33362E+13;Boucherie-Charcuterie
750;8,44261E+13;Restaurant
751;8,38724E+13;Boucherie-Charcuterie
752;8,33431E+13;Restaurant
753;8,44627E+13;Alimentation générale
754;8,38741E+13;Restaurant
755;8,33494E+13;Restaurant
756;8,44859E+13;Boulangerie-Pâtisserie
757;8,3928E+13;Restaurant
758;8,33867E+13;Boulangerie-Pâtisserie
759;8,44932E+13;Alimentation générale
760;8,39333E+13;Alimentation générale
761;8,34566E+13;Boulangerie-Pâtisserie
762;8,44984E+13;Restaurant
763;8,40055E+13;Restaurant
764;8,34983E+13;Restaurant
765;8,47634E+13;Restaurant
766;8,40303E+13;Restaurant
767;8,35115E+13;Restaurant
768;8,49323E+13;Boucherie-Charcuterie
769;8,40573E+13;Alimentation générale
770;8,37643E+13;Boulangerie-Pâtisserie
771;8,49334E+13;Restaurant
772;8,4087E+13;Boulangerie-Pâtisserie
773;8,37876E+13;Alimentation générale
774;8,50371E+13;Boucherie-Charcuterie
775;8,41241E+13;Boulangerie-Pâtisserie
776;8,38443E+13;Boulangerie-Pâtisserie
777;8,50413E+13;Alimentation générale
778;8,41671E+13;Restaurant
779;8,38449E+13;Restaurant
780;8,50442E+13;Boulangerie-Pâtisserie
781;8,41799E+13;Restaurant
782;8,38508E+13;Restaurant
783;8,50536E+13;Restaurant
784;8,4199E+13;Restaurant
785;8,38757E+13;Restaurant
786;8,50792E+13;Restaurant
787;8,42476E+13;Alimentation générale
788;8,50822E+13;Boulangerie-Pâtisserie
789;8,43489E+13;Boulangerie-Pâtisserie
790;8,38878E+13;Boucherie-Charcuterie
791;8,51124E+13;Restaurant
792;8,43535E+13;_
793;8,39024E+13;Alimentation générale
794;8,51317E+13;Restaurant
795;8,44241E+13;Boulangerie-Pâtisserie
796;8,39231E+13;Restaurant
797;8,51377E+13;Restaurant
798;8,44464E+13;Restaurant
799;8,39436E+13;Boulangerie-Pâtisserie
800;8,51561E+13;Alimentation générale
801;8,44474E+13;Boulangerie-Pâtisserie
802;8,39996E+13;Boulangerie-Pâtisserie
803;8,52972E+13;Restaurant
804;8,45114E+13;_
805;8,4057E+13;Restaurant
806;8,47695E+13;Restaurant
807;8,41002E+13;Restaurant
808;8,54047E+13;Alimentation générale
809;8,48017E+13;Boulangerie-Pâtisserie
810;8,41758E+13;_
811;8,77533E+13;Alimentation générale
812;8,48086E+13;Boulangerie-Pâtisserie
813;8,41806E+13;_
814;8,77598E+13;_
815;8,48103E+13;Boulangerie-Pâtisserie
816;8,42336E+13;Boulangerie-Pâtisserie
817;8,77611E+13;Boulangerie-Pâtisserie
818;8,48106E+13;Boulangerie-Pâtisserie
819;8,77863E+13;Boulangerie-Pâtisserie
820;8,48348E+13;Boulangerie-Pâtisserie
821;8,42833E+13;Alimentation générale
822;8,77979E+13;Traiteur
823;8,48895E+13;Restaurant
824;8,43021E+13;Boulangerie-Pâtisserie
825;8,78398E+13;Restaurant
826;8,48938E+13;_
827;8,43275E+13;_
828;8,78521E+13;Alimentation générale
829;8,49211E+13;Restaurant
830;8,4336E+13;Boulangerie-Pâtisserie
831;8,78562E+13;Alimentation générale
832;8,49356E+13;Restaurant
833;8,4374E+13;Boulangerie-Pâtisserie
834;8,78966E+13;Restaurant
835;8,49396E+13;Boulangerie-Pâtisserie
836;8,43793E+13;Traiteur
837;8,79038E+13;Boulangerie-Pâtisserie
838;8,49457E+13;Boucherie-Charcuterie
839;8,44235E+13;Boulangerie-Pâtisserie
840;8,7946E+13;Restaurant
841;8,79996E+13;Restaurant
842;8,49528E+13;Restaurant
843;8,4451E+13;Restaurant
844;8,80207E+13;Alimentation générale
845;8,49992E+13;Boulangerie-Pâtisserie
846;8,44845E+13;Boulangerie-Pâtisserie
847;8,80807E+13;Restaurant
848;8,50032E+13;Restaurant
849;8,44905E+13;Restaurant
850;8,81301E+13;_
851;8,44988E+13;_
852;8,81725E+13;Restaurant
853;8,50236E+13;Alimentation générale
854;8,45008E+13;Restaurant
855;8,81996E+13;Alimentation générale
856;8,50255E+13;Restaurant
857;8,4505E+13;Restaurant
858;8,82519E+13;Boulangerie-Pâtisserie
859;8,50291E+13;Restaurant
860;8,48213E+13;Alimentation générale
861;8,82583E+13;Boulangerie-Pâtisserie
862;8,50291E+13;Boulangerie-Pâtisserie
863;8,48319E+13;Restaurant
864;8,82833E+13;Boulangerie-Pâtisserie
865;8,50373E+13;Restaurant
866;8,48549E+13;_
867;8,83765E+13;Boulangerie-Pâtisserie
868;8,48558E+13;_
869;8,83876E+13;Rayon fruits & légumes
870;8,51767E+13;Restaurant
871;8,48876E+13;Boulangerie-Pâtisserie
872;8,84118E+13;Boulangerie-Pâtisserie
873;8,51969E+13;Alimentation générale
874;8,49079E+13;Restaurant
875;8,84861E+13;Alimentation générale
876;8,52885E+13;Boucherie-Charcuterie
877;8,49243E+13;_
878;8,84961E+13;Alimentation générale
879;8,53073E+13;Alimentation générale
880;8,49261E+13;Restaurant
881;8,85189E+13;Restaurant
882;8,49302E+13;Restaurant
883;8,85242E+13;Restaurant
884;8,5006E+13;Restaurant
885;8,85308E+13;Restaurant
886;8,53729E+13;Restaurant
887;8,50115E+13;Restaurant
888;8,87559E+13;Boulangerie-Pâtisserie
889;8,53809E+13;Restaurant
890;8,50367E+13;Boucherie-Charcuterie
891;8,87606E+13;Boulangerie-Pâtisserie
892;8,78639E+13;Alimentation générale
893;8,50454E+13;Boulangerie-Pâtisserie
894;8,87654E+13;Boucherie-Charcuterie
895;8,78684E+13;Restaurant
896;8,51173E+13;_
897;8,87757E+13;_
898;8,78733E+13;Restaurant
899;8,51203E+13;Boulangerie-Pâtisserie
900;8,87757E+13;Rayon fruits & légumes
901;8,78758E+13;Alimentation générale
902;8,51204E+13;_
903;8,87827E+13;_
904;8,78809E+13;Restaurant
905;8,51219E+13;Restaurant
906;8,87951E+13;Rayon boucherie-charcuterie
907;8,79319E+13;Alimentation générale
908;8,51384E+13;Restaurant
909;8,88057E+13;Restaurant
910;8,79626E+13;Boulangerie-Pâtisserie
911;8,88187E+13;Alimentation générale
912;8,80087E+13;Boulangerie-Pâtisserie
913;8,51873E+13;Alimentation générale
914;8,88742E+13;Boulangerie-Pâtisserie
915;8,5199E+13;Boulangerie-Pâtisserie
916;8,89202E+13;Boulangerie-Pâtisserie
917;8,80584E+13;_
918;8,52042E+13;Alimentation générale
919;8,8975E+13;Restaurant
920;8,52075E+13;Boulangerie-Pâtisserie
921;8,89872E+13;Restaurant
922;8,81725E+13;_
923;8,52695E+13;Boulangerie-Pâtisserie
924;8,89935E+13;Restaurant
925;8,82065E+13;Alimentation générale
926;8,53508E+13;_
927;8,89963E+13;Boulangerie-Pâtisserie
928;8,8258E+13;_
929;8,53753E+13;Boulangerie-Pâtisserie
930;8,90328E+13;Boulangerie-Pâtisserie
931;8,82761E+13;Poissonnerie
932;8,53805E+13;Boulangerie-Pâtisserie
933;8,90677E+13;Boulangerie-Pâtisserie
934;8,83097E+13;Alimentation générale
935;8,5381E+13;Restaurant
936;8,91131E+13;Restaurant
937;8,83984E+13;Boulangerie-Pâtisserie
938;8,54026E+13;_
939;8,91201E+13;Boulangerie-Pâtisserie
940;8,84127E+13;Restaurant
941;8,7752E+13;Restaurant
942;8,91922E+13;Restaurant
943;8,84324E+13;Traiteur
944;8,92341E+13;Alimentation générale
945;8,84499E+13;Boulangerie-Pâtisserie
946;8,78197E+13;Restaurant
947;8,92615E+13;Boulangerie-Pâtisserie
948;8,8463E+13;Alimentation générale
949;8,78573E+13;Boulangerie-Pâtisserie
950;8,92836E+13;Boulangerie-Pâtisserie
951;8,85041E+13;Restaurant
952;8,79189E+13;Restaurant
953;8,92875E+13;Boucherie-Charcuterie
954;8,85042E+13;Boulangerie-Pâtisserie
955;8,79406E+13;Restaurant
956;8,92909E+13;Restaurant
957;8,85168E+13;Alimentation générale
958;8,79655E+13;Restaurant
959;8,93225E+13;Boucherie-Charcuterie
960;8,79749E+13;Alimentation générale
961;8,93981E+13;Alimentation générale
962;8,87718E+13;Restaurant
963;8,80389E+13;Primeur
964;8,94982E+13;_
965;8,88054E+13;Boulangerie-Pâtisserie
966;8,8063E+13;Restaurant
967;8,98477E+13;_
968;8,8818E+13;Restaurant
969;8,98478E+13;Boulangerie-Pâtisserie
970;8,88492E+13;Alimentation générale
971;8,81109E+13;Boulangerie-Pâtisserie
972;8,99072E+13;Restaurant
973;8,88708E+13;Boulangerie-Pâtisserie
974;8,81159E+13;Restaurant
975;8,99903E+13;_
976;8,81263E+13;_
977;9,00144E+13;_
978;8,89229E+13;Alimentation générale
979;8,81301E+13;Alimentation générale
980;9,50034E+13;Rayon fruits & légumes
981;8,89263E+13;Boucherie-Charcuterie
982;8,8152E+13;Restaurant
983;9,58509E+13;_
984;8,89459E+13;Restaurant
985;8,81567E+13;Boulangerie-Pâtisserie
986;8,89826E+13;Boucherie-Charcuterie
987;8,82061E+13;Restaurant
988;5,03957E+13;Restaurant
989;8,89926E+13;_
990;8,82219E+13;_
991;3,17426E+13;Découpe de viande de boucherie
992;8,9026E+13;_
993;8,82286E+13;Boulangerie-Pâtisserie
994;8,90593E+13;Boulangerie-Pâtisserie
995;8,82468E+13;Alimentation générale
996;5,22798E+13;Transformation de produits de la pêche
997;8,90743E+13;Boulangerie-Pâtisserie
998;8,82651E+13;Restaurant
999;5,04525E+13;Transport de denrées alimentaires
1000;8,91018E+13;_
1001;8,82743E+13;Restaurant
1002;P00007153001;Restaurant
1003;8,9112E+13;Boulangerie-Pâtisserie
1004;8,82897E+13;_
1005;8,92271E+13;Restaurant
1006;8,83219E+13;Boulangerie-Pâtisserie
1007;8,92977E+13;_
1008;8,83532E+13;Boulangerie-Pâtisserie
1009;8,93293E+13;Boulangerie-Pâtisserie
1010;8,83844E+13;Boulangerie-Pâtisserie
1011;8,92705E+13;Traiteur|Boucherie-Charcuterie
1012;8,93505E+13;Restaurant
1013;8,83876E+13;Alimentation générale
1014;4,34774E+13;Boucherie-Charcuterie
1015;8,94193E+13;Restaurant
1016;8,8413E+13;Boulangerie-Pâtisserie
1017;5,25232E+13;Boulangerie-Pâtisserie
1018;8,95164E+13;Boulangerie-Pâtisserie
1019;8,847E+13;_
1020;3,90051E+13;Rayon poissonnerie
1021;8,97805E+13;Restaurant
1022;1,96018E+13;Restauration collective
1023;8,9884E+13;Restaurant
1024;8,87553E+13;Alimentation générale
1025;4,29201E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
1026;8,99735E+13;Alimentation générale
1027;8,87868E+13;Alimentation générale
1028;9,0291E+13;Restaurant
1029;8,87913E+13;Restaurant
1030;5,21855E+13;Restaurant
1031;SIRET000028676;_
1032;8,88089E+13;_
1033;8,39094E+13;Mareyage et préparation de produits de la pêche
1034;SIRET000028765;_
1035;8,88185E+13;Restaurant
1036;8,38157E+13;Alimentation générale|Rayon pain/viennoiserie/pâtisserie
1037;SIRET000029241;Boulangerie-Pâtisserie
1038;8,88222E+13;_
1039;3,78197E+13;Transformation de produits de la pêche
1040;SIRET000029247;Alimentation générale
1041;8,88403E+13;Alimentation générale
1042;8,15407E+13;Restaurant
1043;3,17426E+13;Transformation de produits carnés
1044;8,88573E+13;_
1045;8,28915E+13;Boucherie-Charcuterie
1046;8,89559E+13;Boucherie-Charcuterie
1047;7,90866E+13;Restaurant
1048;8,89609E+13;_
1049;8,51087E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
1050;8,38203E+13;Purification/Expédition de coquillages
1051;8,89653E+13;_
1052;5,31049E+13;Centre d'emballage des oeufs
1053;5,1253E+13;Restaurant
1054;8,90749E+13;Alimentation générale
1055;7,86115E+13;Restauration collective
1056;8,9111E+13;Boulangerie-Pâtisserie
1057;4,8751E+13;Traiteur
1058;8,91606E+13;Poissonnerie
1059;8,93553E+13;Restaurant
1060;4,24273E+13;Restauration collective
1061;7,92356E+13;Restaurant
1062;8,94065E+13;Restaurant
1063;4,80655E+13;Restaurant
1064;8,94066E+13;Boucherie-Charcuterie
1065;4,30099E+13;Producteur fermier
1066;8,94417E+13;Alimentation générale
1067;4,5266E+13;Alimentation générale
1068;8,97508E+13;Restaurant
1069;8,09653E+13;Restaurant
1070;4,47573E+13;Restaurant
1071;8,9759E+13;Restaurant
1072;8,98275E+13;Boulangerie-Pâtisserie
1073;4,87438E+13;Fromagerie|Boucherie-Charcuterie
1074;8,12736E+13;Restauration collective
1075;8,98681E+13;Restaurant
1076;8,38157E+13;Libre service|Alimentation générale
1077;8,99242E+13;_
1078;6,9278E+13;Restauration collective
1079;8,9952E+13;Boulangerie-Pâtisserie
1080;8,50577E+13;Boucherie-Charcuterie
1081;3,99663E+13;Entreposage de produits laitiers
1082;9,00141E+13;Restaurant
1083;8,41214E+13;Restaurant
1084;9,58503E+13;Boucherie-Charcuterie
1085;2,12406E+13;Restaurant
1086;8,08329E+13;Boucherie-Charcuterie
1087;9,61503E+13;_
1088;SIRET000029379;Boulangerie-Pâtisserie
1089;5,37682E+13;Producteur fermier
1090;8,77812E+13;Restaurant
1091;SIRET000030481;Rayon boucherie-charcuterie
1092;7,91171E+13;Transformation de produits carnés
1093;8,01128E+13;Restauration collective
1094;8,01228E+13;Libre service
1095;3,79062E+13;Entreposage de distribution de denrées alimentaires
1096;5,22349E+13;Restauration collective
1097;5,23525E+13;Restaurant
1098;3,51233E+13;Commerce alimentaire
1099;5,29616E+13;Producteur fermier
1100;4,04001E+13;Restaurant
1101;3,17426E+13;Transformation de produits de la pêche
1102;4,84251E+13;Boulangerie-Pâtisserie
1103;5,32027E+13;Commerce alimentaire
1104;4,21117E+13;Libre service
1105;8,40712E+13;Libre service|Alimentation générale|Boulangerie-Pâtisserie
1106;8,50136E+13;Mareyage et préparation de produits de la pêche
1107;8,3345E+13;Transformation de lait ou produits laitiers
1108;8,84354E+13;Alimentation générale|Boulangerie-Pâtisserie
1109;3,39188E+13;Découpe de viande de boucherie
1110;5,86251E+13;Transformation de produits carnés
1111;7,99441E+13;Producteur fermier
1112;4,09901E+13;Traiteur
1113;5,22113E+13;Restaurant
1114;4,0735E+13;Rayon traiteur
1115;3,91108E+13;Producteur fermier
1116;7,85376E+13;Restauration collective
1117;8,83101E+13;Restaurant
1118;8,15341E+13;Restaurant
1119;2,57902E+13;Restauration collective
1120;4,22547E+13;Alimentation générale
1121;4,14591E+13;Alimentation générale|Traiteur|Boucherie-Charcuterie
1122;3,24489E+13;Boucherie-Charcuterie
1123;5,29514E+13;Restauration collective
1124;3,94443E+13;Restaurant
1125;8,18009E+13;Restaurant
1126;5,10015E+13;Restauration collective
1127;7,97912E+13;Découpe de viande de boucherie
1128;8,41536E+13;Restaurant
1129;7,51239E+13;Restaurant
1130;8,17995E+13;Producteur fermier
1131;8,93712E+13;Libre service|Alimentation générale
1132;8,01102E+13;Purification/Expédition de coquillages
1133;5,38963E+13;Producteur fermier
1134;4,11545E+13;Entreposage de distribution de denrées alimentaires
1135;8,14583E+13;Restaurant
1136;8,81531E+13;Transformation de produits carnés
1137;9,0121E+13;Découpe de viande de boucherie
1138;8,32085E+13;Traiteur
1139;3,83987E+13;Production d'abats
1140;8,98579E+13;Purification/Expédition de coquillages
1141;5,09894E+13;Restaurant
1142;5,14067E+13;Boucherie-Charcuterie
1143;4,21817E+13;Restaurant
1144;8,9928E+13;Restaurant
1145;8,28382E+13;Restaurant
1146;9,46751E+13;Restauration collective
1147;8,81816E+13;Producteur fermier
1148;5,28984E+13;Entreposage de distribution de denrées alimentaires
1149;6,92036E+13;Transport de denrées alimentaires
1150;3,45406E+13;Transformation de lait ou produits laitiers
1151;8,82723E+13;Restaurant
1152;3,50576E+13;Restaurant
1153;7,8904E+13;Restaurant
1154;8,84171E+13;Restaurant
1155;8,37785E+13;Producteur fermier
1156;4,10441E+13;Restaurant
1157;8,89752E+13;Libre service|Alimentation générale
1158;2,65909E+13;Restauration collective
1159;3,98485E+13;Restaurant
1160;7,86061E+13;Restauration collective
1161;8,8806E+13;Rayon boucherie-charcuterie
1162;8,0482E+13;Restaurant
1163;4,78791E+13;Restaurant
1164;8,8806E+13;Rayon poissonnerie
1165;4,33682E+13;Restauration collective
1166;8,47508E+13;Restaurant
1167;8,20376E+13;Restaurant
1168;5,34549E+13;Restauration collective
1169;8,11368E+13;Métier de bouche
1170;5,39781E+13;Restaurant
1171;3,8474E+13;Restaurant
1172;8,04703E+13;Restauration collective
1173;4,77852E+13;Alimentation générale
1174;8,14653E+13;Restauration collective
1175;3,17507E+13;Transformation de lait ou produits laitiers
1176;4,9968E+13;Restaurant
1177;4,39371E+13;Restauration collective
1178;8,80454E+13;Restaurant
1179;5,3327E+13;Restaurant
1180;4,79467E+13;Restaurant
1181;4,34303E+13;Restaurant
1182;4,40884E+13;Restaurant
1183;1,70507E+12;Transformation de produits carnés
1184;7,52424E+13;Restaurant
1185;3,35337E+13;Restauration collective
1186;4,34867E+13;Restaurant
1187;3,45406E+13;Caves d'affinage
1188;8,39612E+13;Restaurant
1189;4,98611E+13;Boucherie-Charcuterie
1190;4,22375E+13;Producteur fermier
1191;4,7947E+13;Purification/Expédition de coquillages
1192;3,51233E+13;Purification/Expédition de coquillages
1193;7,98604E+13;Restaurant
1194;7,91186E+13;Boucherie-Charcuterie
1195;3,89881E+13;Découpe de viande de boucherie
1196;3,18357E+13;Restauration collective
1197;8,88777E+13;Restaurant
1198;8,02083E+13;Purification/Expédition de coquillages
1199;4,43544E+13;Purification/Expédition de coquillages
1200;3,88367E+13;Restaurant
1201;3,23886E+13;Transformation de produits carnés
1202;7,95217E+13;Boucherie-Charcuterie
1203;8,05128E+13;Boulangerie-Pâtisserie
1204;8,27735E+13;Restauration collective
1205;8,48567E+13;Fromagerie|Boucherie-Charcuterie
1206;5,08905E+13;Découpe de viande de boucherie
1207;7,85221E+13;Restauration collective
1208;4,40563E+13;Mareyage et préparation de produits de la pêche
1209;4,99143E+13;Métier de bouche
1210;7,02048E+13;Restauration collective
1211;4,80105E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
1212;7,51972E+13;Purification/Expédition de coquillages
1213;5,00557E+13;Purification/Expédition de coquillages
1214;4,95165E+13;Restaurant
1215;4,40617E+13;Restaurant
1216;4,78902E+13;Restaurant
1217;5,19298E+13;Entreposage de viande de volailles
1218;3,98138E+13;Restauration collective
1219;4,14591E+13;Libre service|Alimentation générale
1220;8,40542E+13;Restaurant
1221;8,04497E+13;Restaurant
1222;4,2698E+13;Transformation de produits carnés
1223;8,2292E+13;Boulangerie-Pâtisserie
1224;8,53512E+13;Restaurant
1225;8,11149E+13;Transformation de produits carnés
1226;3,0401E+13;Collecte de lait
1227;8,24563E+13;Pêche de production primaire
1228;4,77932E+13;Restaurant
1229;3,34396E+13;Transformation de lait ou produits laitiers
1230;4,43547E+13;Restaurant
1231;8,08976E+13;Restaurant
1232;4,08611E+13;Transformation de produits carnés
1233;5,39391E+13;Restaurant
1234;8,32224E+13;Restaurant
1235;8,81433E+13;Restaurant
1236;8,30397E+13;Alimentation générale|Boucherie-Charcuterie
1237;5,08905E+13;VH, VSM, préparation viandes boucherie
1238;3,19027E+13;Restauration collective
1239;3,81876E+13;Purification/Expédition de coquillages
1240;2,00006E+13;Restauration collective
1241;8,45198E+13;Boucherie-Charcuterie
1242;3,30043E+13;Transformation de produits de la pêche
1243;3,30043E+13;Transformation de produits carnés
1244;4,51812E+13;Purification/Expédition de coquillages
1245;5,319E+13;Purification/Expédition de coquillages
1246;8,39094E+13;Poissonnerie
1247;8,42716E+13;Rayon fromagerie
1248;4,83789E+13;Restaurant
1249;7,75367E+13;Restauration collective
1250;3,05689E+13;Transformation de lait ou produits laitiers
1251;7,89899E+13;Restaurant
1252;6,92036E+13;Entreposage de distribution de denrées alimentaires
1253;8,81242E+13;Restaurant
1254;4,8476E+13;Restaurant
1255;4,23485E+13;Restaurant
1256;4,01401E+13;Rayon boucherie-charcuterie
1257;8,82214E+13;Découpe de fromages
1258;3,44963E+13;Restauration collective
1259;4,48432E+13;Transformation de lait ou produits laitiers
1260;8,89821E+13;Restaurant
1261;8,17758E+13;Restauration collective
1262;2,40636E+12;Libre service|Alimentation générale
1263;3,16026E+13;Restauration collective
1264;4,53323E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
1265;3,88435E+13;Mareyage et préparation de produits de la pêche
1266;4,38705E+13;Restaurant
1267;4,22058E+13;Purification/Expédition de coquillages
1268;7,89321E+13;Libre service
1269;4,4748E+13;Restaurant
1270;4,18441E+13;Libre service
1271;4,50603E+13;Restaurant
1272;7,97853E+13;Restaurant
1273;4,92374E+13;Purification/Expédition de coquillages
1274;8,43006E+13;Libre service|Alimentation générale
1275;5,09437E+13;Libre service|Alimentation générale
1276;5,19298E+13;Entreposage de produits laitiers
1277;4,43837E+13;Restauration collective
1278;8,19839E+13;Transformation de produits de la pêche
1279;3,34871E+13;Transformation de lait ou produits laitiers
1280;8,93341E+13;Producteur fermier
1281;4,84626E+13;Transformation de produits de la pêche
1282;7,90868E+13;VH, VSM, préparation viandes boucherie
1283;4,48916E+13;Traiteur
1284;7,98209E+13;Restaurant
1285;8,53837E+13;Restaurant
1286;5,03436E+13;Découpe de viandes de volailles/lagomorphe
1287;8,43064E+13;Transformation de lait ou produits laitiers
1288;4,49907E+13;Restaurant
1289;5,03436E+13;Transformation de produits carnés
1290;6,63045E+12;Restaurant
1291;3,37581E+13;Rayon boucherie-charcuterie
1292;8,14777E+13;Restaurant
1293;3,90908E+13;Restaurant
1294;3,79217E+13;Centre d'emballage des oeufs
1295;3,32188E+13;Rayon poissonnerie
1296;2,12314E+13;Restauration collective
