;SIRET;Numero_inspection;Date_inspection;Synthese_eval_sanit
21430;3,14975E+13;21-019652-1;2021-03-04T01:00:00+01:00;Très satisfaisant
21431;8,92435E+13;21-095542-1;2021-11-24T01:00:00+01:00;Satisfaisant
21432;4,40284E+13;21-020482-3;2021-03-11T01:00:00+01:00;Satisfaisant
21433;4,00793E+13;21-018544-1;2021-12-08T01:00:00+01:00;Très satisfaisant
21434;3,12237E+13;21-087741-1;2021-10-21T02:00:00+02:00;Satisfaisant
21435;7,88266E+13;21-092418-1;2021-11-16T01:00:00+01:00;Satisfaisant
21436;3,94077E+13;21-085012-1;2021-10-15T02:00:00+02:00;Très satisfaisant
21437;3,97826E+13;21-054936-1;2021-07-08T02:00:00+02:00;Satisfaisant
21438;4,98759E+13;21-071550-1;2021-09-09T02:00:00+02:00;Satisfaisant
21439;3,14975E+13;20-095292-1;2021-03-04T01:00:00+01:00;Satisfaisant
21440;3,97826E+13;21-022187-1;2021-03-16T01:00:00+01:00;Satisfaisant
21441;4,8522E+13;21-052377-1;2021-07-01T02:00:00+02:00;Très satisfaisant
21442;9,68202E+13;21-051018-1;2021-06-17T02:00:00+02:00;Très satisfaisant
21443;2,67201E+13;21-004716-1;2021-03-26T01:00:00+01:00;Satisfaisant
21444;8,31166E+13;21-018282-1;2021-11-16T01:00:00+01:00;A améliorer
21445;9,68202E+13;21-055130-1;2021-06-17T02:00:00+02:00;Très satisfaisant
21446;8,91951E+13;21-029138-1;2021-04-08T02:00:00+02:00;Satisfaisant
21447;4,40284E+13;21-020482-1;2021-03-11T01:00:00+01:00;Satisfaisant
21448;2,675E+13;21-021116-1;2021-03-10T01:00:00+01:00;Satisfaisant
21449;2,19105E+13;21-003293-1;2021-01-12T01:00:00+01:00;Très satisfaisant
21450;4,98391E+13;21-055572-1;2021-07-09T02:00:00+02:00;Satisfaisant
21451;4,20169E+13;21-029000-1;2021-03-11T01:00:00+01:00;Très satisfaisant
21452;8,91951E+13;21-028960-1;2021-04-08T02:00:00+02:00;Satisfaisant
21453;4,28227E+13;21-043887-1;2021-06-03T02:00:00+02:00;Très satisfaisant
21454;2,678E+13;21-089475-1;2021-11-03T01:00:00+01:00;Satisfaisant
21455;8,85116E+13;21-029108-1;2021-04-08T02:00:00+02:00;Très satisfaisant
21456;4,98391E+13;21-055030-1;2021-07-09T02:00:00+02:00;Très satisfaisant
21457;5,12331E+13;21-069614-1;2021-08-24T02:00:00+02:00;Satisfaisant
21458;7,95173E+13;21-040601-1;2021-05-27T02:00:00+02:00;Satisfaisant
21459;4,98391E+13;21-076386-1;2021-07-09T02:00:00+02:00;Satisfaisant
21460;8,25131E+13;21-095599-1;2021-11-24T01:00:00+01:00;Très satisfaisant
21461;8,01268E+13;21-037716-1;2021-04-06T02:00:00+02:00;Satisfaisant
21462;7,91319E+13;21-009967-1;2021-01-27T01:00:00+01:00;Satisfaisant
21463;8,92353E+13;21-096490-1;2021-09-16T02:00:00+02:00;Satisfaisant
21464;4,444E+13;21-096173-1;2021-11-24T01:00:00+01:00;Très satisfaisant
21465;5,07633E+13;21-038075-1;2021-05-17T02:00:00+02:00;A améliorer
21466;2,175E+13;21-022464-1;2021-03-16T01:00:00+01:00;Satisfaisant
21467;3,89615E+13;21-072624-1;2021-09-03T02:00:00+02:00;Très satisfaisant
21468;4,50181E+13;21-001805-1;2021-06-09T02:00:00+02:00;Très satisfaisant
21469;3,2365E+13;21-025642-1;2021-03-18T01:00:00+01:00;Très satisfaisant
21470;8,82761E+13;20-096654-1;2021-07-21T02:00:00+02:00;Satisfaisant
21471;8,93398E+13;21-028652-1;2021-04-06T02:00:00+02:00;Satisfaisant
21472;8,53535E+13;21-023101-1;2021-12-08T01:00:00+01:00;A améliorer
21473;5,2938E+13;21-082751-1;2021-10-13T02:00:00+02:00;Satisfaisant
21474;8,92215E+13;21-028013-1;2021-04-06T02:00:00+02:00;Satisfaisant
21475;5,30445E+13;21-021032-1;2021-03-05T01:00:00+01:00;Très satisfaisant
21476;9,04821E+13;21-094485-1;2021-11-19T01:00:00+01:00;Très satisfaisant
21477;7,89276E+13;21-028972-1;2021-04-09T02:00:00+02:00;A améliorer
21478;5,34061E+13;21-047610-1;2021-06-15T02:00:00+02:00;Satisfaisant
21479;3,53006E+13;21-091140-1;2021-11-09T01:00:00+01:00;A améliorer
21480;7,91218E+13;21-075170-1;2021-10-26T02:00:00+02:00;Satisfaisant
21481;9,02849E+13;21-001250-1;2021-11-18T01:00:00+01:00;Satisfaisant
21482;3,0508E+13;21-058984-1;2021-07-20T02:00:00+02:00;Très satisfaisant
21483;8,38181E+13;21-092544-1;2021-11-05T01:00:00+01:00;Très satisfaisant
21484;8,09936E+13;21-048036-1;2021-06-17T02:00:00+02:00;Satisfaisant
21485;8,7753E+13;21-037821-1;2021-04-07T02:00:00+02:00;Satisfaisant
21486;8,31822E+13;21-092685-1;2021-11-16T01:00:00+01:00;Très satisfaisant
21487;3,05786E+13;21-004008-1;2021-04-28T02:00:00+02:00;Très satisfaisant
21488;7,98685E+13;21-054276-1;2021-07-06T02:00:00+02:00;Satisfaisant
21489;4,04499E+13;21-028467-5;2021-04-08T02:00:00+02:00;Très satisfaisant
21490;5,24173E+13;21-045027-1;2021-06-08T02:00:00+02:00;Très satisfaisant
21491;8,83418E+13;21-092907-1;2021-11-16T01:00:00+01:00;Satisfaisant
21492;8,42362E+13;21-092596-1;2021-11-17T01:00:00+01:00;Très satisfaisant
21493;4,29137E+13;21-094896-1;2021-11-18T01:00:00+01:00;Satisfaisant
21494;3,396E+13;21-062682-1;2021-07-05T02:00:00+02:00;Satisfaisant
21495;3,21539E+13;21-087193-1;2021-11-15T01:00:00+01:00;Satisfaisant
21496;4,79641E+13;21-099202-1;2021-12-02T01:00:00+01:00;Très satisfaisant
21497;2,688E+13;21-008359-1;2021-02-02T01:00:00+01:00;Très satisfaisant
21498;3,47911E+13;21-014396-1;2021-11-17T01:00:00+01:00;Satisfaisant
21499;7,9873E+13;21-099043-1;2021-12-02T01:00:00+01:00;Satisfaisant
21500;7,88434E+13;21-003158-1;2021-01-11T01:00:00+01:00;Satisfaisant
21501;7,76102E+13;21-069938-1;2021-08-24T02:00:00+02:00;Satisfaisant
21502;3,52243E+13;21-092091-1;2021-11-16T01:00:00+01:00;Très satisfaisant
21503;8,11135E+13;21-046722-1;2021-06-14T02:00:00+02:00;Satisfaisant
21504;3,47955E+13;21-001779-1;2021-03-10T01:00:00+01:00;Très satisfaisant
21505;3,51826E+13;21-010286-1;2021-02-09T01:00:00+01:00;Très satisfaisant
21506;5,31528E+13;21-028987-1;2021-04-12T02:00:00+02:00;Satisfaisant
21507;3,18266E+13;21-004573-1;2021-09-03T02:00:00+02:00;Satisfaisant
21508;4,07638E+13;21-066588-1;2021-08-23T02:00:00+02:00;Très satisfaisant
21509;5,38528E+13;21-029411-1;2021-04-13T02:00:00+02:00;Satisfaisant
21510;3,25561E+13;21-034556-1;2021-05-04T02:00:00+02:00;Satisfaisant
21511;5,08219E+13;21-099884-1;2021-12-03T01:00:00+01:00;Satisfaisant
21512;2,19722E+13;21-042327-1;2021-05-31T02:00:00+02:00;Très satisfaisant
21513;8,42362E+13;21-092594-1;2021-11-17T01:00:00+01:00;Satisfaisant
21514;3,50542E+13;21-089744-1;2021-10-27T02:00:00+02:00;Très satisfaisant
21515;8,97965E+13;21-092743-1;2021-11-16T01:00:00+01:00;Satisfaisant
21516;8,14838E+13;21-028763-1;2021-04-09T02:00:00+02:00;Satisfaisant
21517;4,24888E+13;21-021670-1;2021-04-13T02:00:00+02:00;Très satisfaisant
21518;7,51587E+13;21-037957-1;2021-05-11T02:00:00+02:00;Très satisfaisant
21519;3,92116E+13;21-096446-1;2021-11-23T01:00:00+01:00;Très satisfaisant
21520;8,81855E+13;21-035249-1;2021-04-27T02:00:00+02:00;Très satisfaisant
21521;7,8481E+13;21-030167-1;2021-04-09T02:00:00+02:00;Satisfaisant
21522;3,93869E+13;21-023817-1;2021-03-18T01:00:00+01:00;Très satisfaisant
21523;8,84377E+13;21-093122-1;2021-11-18T01:00:00+01:00;Satisfaisant
21524;5,31459E+13;21-076152-1;2021-09-13T02:00:00+02:00;Satisfaisant
21525;7,75683E+13;20-096192-1;2021-04-20T02:00:00+02:00;Très satisfaisant
21526;3,34488E+13;21-072715-1;2021-09-09T02:00:00+02:00;Très satisfaisant
21527;8,99605E+13;21-094889-1;2021-11-17T01:00:00+01:00;Très satisfaisant
21528;3,78191E+13;21-052619-1;2021-06-15T02:00:00+02:00;Très satisfaisant
21529;2,175E+13;21-027517-1;2021-04-02T02:00:00+02:00;Très satisfaisant
21530;4,82698E+13;21-087281-1;2021-10-19T02:00:00+02:00;Satisfaisant
21531;4,01252E+13;21-017402-1;2021-03-02T01:00:00+01:00;Très satisfaisant
21532;3,1497E+13;21-007804-1;2021-02-01T01:00:00+01:00;Satisfaisant
21533;5,18035E+13;21-076897-1;2021-09-24T02:00:00+02:00;Satisfaisant
21534;5,38107E+13;21-092681-1;2021-10-28T02:00:00+02:00;Satisfaisant
21535;8,87495E+13;21-093209-1;2021-11-17T01:00:00+01:00;Très satisfaisant
21536;3,80291E+13;21-029027-1;2021-04-12T02:00:00+02:00;Très satisfaisant
21537;4,90854E+13;21-071588-1;2021-08-17T02:00:00+02:00;Satisfaisant
21538;8,40591E+13;21-048961-1;2021-06-21T02:00:00+02:00;Satisfaisant
21539;8,85399E+13;21-093000-1;2021-09-30T02:00:00+02:00;Très satisfaisant
21540;8,44978E+13;21-028821-1;2021-04-09T02:00:00+02:00;Très satisfaisant
21541;8,02476E+13;21-065202-1;2021-08-04T02:00:00+02:00;Satisfaisant
21542;3,85352E+13;21-013668-1;2021-09-23T02:00:00+02:00;Satisfaisant
21543;4,31393E+13;21-028770-1;2021-03-25T01:00:00+01:00;Très satisfaisant
21544;8,23392E+13;21-030064-1;2021-04-15T02:00:00+02:00;Satisfaisant
21545;7,75642E+13;21-021017-1;2021-03-12T01:00:00+01:00;Très satisfaisant
21546;2,175E+13;21-098769-1;2021-12-03T01:00:00+01:00;Satisfaisant
21547;3,34226E+13;21-003936-1;2021-01-14T01:00:00+01:00;Satisfaisant
21548;4,8774E+13;21-093898-1;2021-11-03T01:00:00+01:00;Satisfaisant
21549;4,08861E+13;21-031394-1;2021-04-21T02:00:00+02:00;Très satisfaisant
21550;9,59505E+13;21-077491-1;2021-09-24T02:00:00+02:00;Satisfaisant
21551;8,01535E+13;21-094034-1;2021-11-19T01:00:00+01:00;Très satisfaisant
21552;4,42455E+13;21-045790-1;2021-06-10T02:00:00+02:00;Satisfaisant
21553;4,50146E+13;21-011032-1;2021-02-02T01:00:00+01:00;Très satisfaisant
21554;5,02282E+13;21-070949-1;2021-11-04T01:00:00+01:00;Satisfaisant
21555;2,175E+13;21-044662-1;2021-06-08T02:00:00+02:00;Satisfaisant
21556;4,47858E+13;21-034323-1;2021-04-22T02:00:00+02:00;Très satisfaisant
21557;8,89694E+13;21-093060-1;2021-11-18T01:00:00+01:00;Satisfaisant
21558;3,30178E+13;21-008155-1;2021-02-01T01:00:00+01:00;Satisfaisant
21559;8,8525E+13;21-090013-1;2021-11-05T01:00:00+01:00;Très satisfaisant
21560;8,20349E+13;20-095792-1;2021-04-06T02:00:00+02:00;Satisfaisant
21561;3,2552E+13;21-072175-1;2021-09-09T02:00:00+02:00;Satisfaisant
21562;5,03967E+13;21-090656-1;2021-11-08T01:00:00+01:00;A améliorer
21563;4,83121E+13;21-036879-1;2021-05-10T02:00:00+02:00;Satisfaisant
21564;8,79686E+13;21-028802-1;2021-04-09T02:00:00+02:00;Très satisfaisant
21565;4,88762E+13;21-043981-1;2021-06-03T02:00:00+02:00;Très satisfaisant
21566;8,81511E+13;21-093022-1;2021-11-18T01:00:00+01:00;Très satisfaisant
21567;6,62025E+13;21-004738-1;2021-07-06T02:00:00+02:00;Satisfaisant
21568;3,8457E+13;21-093821-1;2021-11-16T01:00:00+01:00;Satisfaisant
21569;2,66205E+13;21-087141-1;2021-10-20T02:00:00+02:00;Satisfaisant
21570;7,8984E+13;21-035251-1;2021-04-28T02:00:00+02:00;Très satisfaisant
21571;4,91967E+13;21-093283-1;2021-11-18T01:00:00+01:00;Satisfaisant
21572;4,84443E+13;21-006061-1;2021-12-06T01:00:00+01:00;Très satisfaisant
21573;5,34705E+13;21-076621-1;2021-09-23T02:00:00+02:00;Très satisfaisant
21574;3,79063E+13;21-029776-1;2021-03-17T01:00:00+01:00;A améliorer
21575;4,83831E+13;21-045954-1;2021-06-07T02:00:00+02:00;Satisfaisant
21576;8,34514E+13;21-097595-1;2021-12-01T01:00:00+01:00;Satisfaisant
21577;3,37746E+13;21-029191-1;2021-04-09T02:00:00+02:00;Satisfaisant
21578;8,49092E+13;21-093024-1;2021-11-18T01:00:00+01:00;Satisfaisant
21579;4,99633E+13;21-006738-1;2021-01-27T01:00:00+01:00;Satisfaisant
21580;2,15601E+13;21-000769-1;2021-02-09T01:00:00+01:00;Satisfaisant
21581;8,19819E+13;21-101886-1;2021-12-06T01:00:00+01:00;Très satisfaisant
21582;5,2558E+13;21-030334-1;2021-04-14T02:00:00+02:00;Satisfaisant
21583;4,34534E+13;21-010500-1;2021-02-09T01:00:00+01:00;Satisfaisant
21584;8,14527E+13;21-069123-1;2021-08-31T02:00:00+02:00;A améliorer
21585;4,40284E+13;21-011614-1;2021-02-12T01:00:00+01:00;Très satisfaisant
21586;8,80678E+13;21-043323-1;2021-06-03T02:00:00+02:00;Satisfaisant
21587;2,156E+13;21-021854-1;2021-03-12T01:00:00+01:00;Satisfaisant
21588;7,85647E+13;20-095452-1;2021-03-11T01:00:00+01:00;Satisfaisant
21589;2,15601E+13;21-000856-1;2021-11-02T01:00:00+01:00;Satisfaisant
21590;8,80912E+13;21-025526-1;2021-03-25T01:00:00+01:00;Très satisfaisant
21591;8,33092E+13;21-092751-1;2021-11-17T01:00:00+01:00;Très satisfaisant
21592;2,00034E+13;21-014832-1;2021-02-22T01:00:00+01:00;Très satisfaisant
21593;7,98139E+13;21-050545-1;2021-06-24T02:00:00+02:00;Très satisfaisant
21594;3,84887E+13;21-093105-1;2021-11-17T01:00:00+01:00;A améliorer
21595;4,21016E+13;21-029217-1;2021-04-08T02:00:00+02:00;Très satisfaisant
21596;3,81813E+13;21-037152-1;2021-05-11T02:00:00+02:00;Très satisfaisant
21597;5,04821E+13;21-002699-1;2021-01-07T01:00:00+01:00;Très satisfaisant
21598;4,2048E+13;21-090114-1;2021-11-05T01:00:00+01:00;Très satisfaisant
21599;P00017034001;21-093098-1;2021-11-17T01:00:00+01:00;Satisfaisant
21600;3,84246E+13;21-021014-1;2021-02-09T01:00:00+01:00;Très satisfaisant
21601;3,45346E+13;21-088837-1;2021-10-18T02:00:00+02:00;Satisfaisant
21602;2,665E+13;21-011330-1;2021-02-19T01:00:00+01:00;Satisfaisant
21603;8,04129E+13;21-029184-1;2021-04-12T02:00:00+02:00;Très satisfaisant
21604;7,97801E+13;21-097718-1;2021-12-01T01:00:00+01:00;Satisfaisant
21605;4,19135E+13;21-011237-1;2021-07-05T02:00:00+02:00;Satisfaisant
21606;8,24912E+13;21-006258-1;2021-01-25T01:00:00+01:00;Très satisfaisant
21607;8,08636E+13;21-029194-1;2021-04-09T02:00:00+02:00;Satisfaisant
21608;3,43263E+13;21-088283-1;2021-10-26T02:00:00+02:00;Très satisfaisant
21609;8,14948E+13;21-055733-1;2021-07-08T02:00:00+02:00;Satisfaisant
21610;8,33779E+13;21-054306-1;2021-07-06T02:00:00+02:00;Satisfaisant
21611;3,43263E+13;21-088316-1;2021-10-26T02:00:00+02:00;Très satisfaisant
21612;6,32041E+13;21-073312-1;2021-09-14T02:00:00+02:00;Satisfaisant
21613;5,52118E+13;21-090557-1;2021-11-08T01:00:00+01:00;A améliorer
21614;5,19575E+13;21-100666-1;2021-12-09T01:00:00+01:00;Très satisfaisant
21615;5,21134E+13;21-077162-1;2021-09-27T02:00:00+02:00;Satisfaisant
21616;3,98238E+13;21-030349-1;2021-04-16T02:00:00+02:00;Satisfaisant
21617;8,43201E+13;21-059369-1;2021-07-26T02:00:00+02:00;Satisfaisant
21618;8,685E+13;21-000645-1;2021-12-01T01:00:00+01:00;Très satisfaisant
21619;4,18522E+13;21-065885-1;2021-10-20T02:00:00+02:00;Satisfaisant
21620;3,53046E+13;21-104670-1;2021-12-20T01:00:00+01:00;Satisfaisant
21621;3,89785E+13;21-001105-1;2021-07-09T02:00:00+02:00;Satisfaisant
21622;3,47886E+13;21-041495-1;2021-05-26T02:00:00+02:00;Satisfaisant
21623;4,87622E+13;21-080221-1;2021-10-05T02:00:00+02:00;Très satisfaisant
21624;4,03743E+13;21-052351-1;2021-06-30T02:00:00+02:00;Satisfaisant
21625;3,50895E+13;21-090165-1;2021-11-05T01:00:00+01:00;Satisfaisant
21626;8,5389E+13;21-052605-1;2021-06-30T02:00:00+02:00;Très satisfaisant
21627;8,10644E+13;21-066482-1;2021-08-12T02:00:00+02:00;Satisfaisant
21628;3,95105E+13;21-000854-1;2021-11-02T01:00:00+01:00;Très satisfaisant
21629;8,48856E+13;21-062105-1;2021-07-22T02:00:00+02:00;Très satisfaisant
21630;7,50851E+13;21-028897-1;2021-04-09T02:00:00+02:00;Satisfaisant
21631;3,44034E+13;21-075581-1;2021-09-13T02:00:00+02:00;Très satisfaisant
21632;2,18E+13;21-074141-1;2021-09-13T02:00:00+02:00;Satisfaisant
21633;6,32041E+13;21-013643-1;2021-02-19T01:00:00+01:00;Très satisfaisant
21634;7,92112E+13;21-072711-1;2021-09-14T02:00:00+02:00;A améliorer
21635;8,84852E+13;21-012507-1;2021-04-08T02:00:00+02:00;A améliorer
21636;3,99316E+13;21-004454-1;2021-01-18T01:00:00+01:00;Très satisfaisant
21637;2,675E+13;21-021118-1;2021-03-10T01:00:00+01:00;Très satisfaisant
21638;6,32041E+13;21-086873-1;2021-10-20T02:00:00+02:00;Très satisfaisant
21639;4,4533E+13;21-008360-1;2021-02-02T01:00:00+01:00;Très satisfaisant
21640;3,34159E+13;21-024870-1;2021-03-23T01:00:00+01:00;Satisfaisant
21641;3,29393E+13;21-000793-1;2021-03-18T01:00:00+01:00;Satisfaisant
21642;8,13096E+13;21-007458-1;2021-01-29T01:00:00+01:00;Satisfaisant
21643;4,19647E+13;21-009435-1;2021-02-04T01:00:00+01:00;Très satisfaisant
21644;8,84784E+13;21-071566-1;2021-09-06T02:00:00+02:00;Très satisfaisant
21645;2,681E+13;20-096991-1;2021-12-07T01:00:00+01:00;Satisfaisant
21646;3,83458E+13;21-037990-1;2021-05-10T02:00:00+02:00;Très satisfaisant
21647;4,94994E+13;21-028947-1;2021-04-09T02:00:00+02:00;Satisfaisant
21648;8,28408E+13;21-093427-1;2021-11-18T01:00:00+01:00;Satisfaisant
21649;8,12113E+13;21-100785-1;2021-12-09T01:00:00+01:00;Très satisfaisant
21650;3,89615E+13;21-072447-1;2021-09-03T02:00:00+02:00;Très satisfaisant
21651;8,94131E+13;21-001245-1;2021-11-19T01:00:00+01:00;Satisfaisant
21652;3,11624E+13;21-029188-1;2021-04-08T02:00:00+02:00;Satisfaisant
21653;3,89615E+13;21-072572-1;2021-09-03T02:00:00+02:00;Très satisfaisant
21654;8,20553E+13;21-066013-1;2021-08-17T02:00:00+02:00;Très satisfaisant
21655;3,42265E+13;21-029192-1;2021-04-02T02:00:00+02:00;Très satisfaisant
21656;8,25062E+13;21-028091-1;2021-03-31T02:00:00+02:00;Satisfaisant
21657;8,40985E+13;21-057740-1;2021-07-20T02:00:00+02:00;Satisfaisant
21658;8,49979E+13;21-029183-1;2021-02-16T01:00:00+01:00;Satisfaisant
21659;3,90513E+13;21-092849-1;2021-11-09T01:00:00+01:00;Satisfaisant
21660;8,80891E+13;21-029302-1;2021-04-13T02:00:00+02:00;Satisfaisant
21661;8,83642E+13;21-044425-1;2021-06-07T02:00:00+02:00;Satisfaisant
21662;1,30019E+13;21-028932-1;2021-04-07T02:00:00+02:00;Satisfaisant
21663;5,29817E+13;21-035719-1;2021-04-23T02:00:00+02:00;Très satisfaisant
21664;7,80666E+13;21-024212-1;2021-03-19T01:00:00+01:00;Très satisfaisant
21665;3,08432E+13;21-072886-1;2021-09-14T02:00:00+02:00;Satisfaisant
21666;8,22946E+13;21-021354-1;2021-07-01T02:00:00+02:00;Très satisfaisant
21667;P00004483001;21-029226-1;2021-04-09T02:00:00+02:00;A corriger de manière urgente
21668;3,04734E+13;21-014812-1;2021-02-18T01:00:00+01:00;Très satisfaisant
21669;4,81579E+13;21-074751-1;2021-09-20T02:00:00+02:00;A améliorer
21670;5,0811E+13;21-058467-1;2021-07-20T02:00:00+02:00;Satisfaisant
21671;2,183E+13;21-028938-1;2021-04-07T02:00:00+02:00;Satisfaisant
21672;3,39417E+13;21-067755-1;2021-08-25T02:00:00+02:00;Très satisfaisant
21673;3,45346E+13;21-085999-1;2021-10-18T02:00:00+02:00;Très satisfaisant
21674;8,88944E+13;21-028918-1;2021-04-09T02:00:00+02:00;Satisfaisant
21675;3,30882E+13;21-076652-1;2021-09-24T02:00:00+02:00;Très satisfaisant
21676;8,32235E+13;21-024374-1;2021-03-15T01:00:00+01:00;Satisfaisant
21677;4,11437E+13;21-088606-1;2021-10-27T02:00:00+02:00;Très satisfaisant
21678;8,50377E+13;21-048697-1;2021-06-09T02:00:00+02:00;Satisfaisant
21679;7,99166E+13;21-019792-1;2021-03-16T01:00:00+01:00;Très satisfaisant
21680;4,18009E+13;21-001782-1;2021-03-02T01:00:00+01:00;Satisfaisant
21681;8,49601E+13;21-029323-1;2021-04-08T02:00:00+02:00;Satisfaisant
21682;8,08224E+13;21-093806-1;2021-11-16T01:00:00+01:00;Très satisfaisant
21683;8,94388E+13;21-092938-1;2021-11-09T01:00:00+01:00;Satisfaisant
21684;5,92042E+13;21-065214-1;2021-08-06T02:00:00+02:00;Satisfaisant
21685;8,24502E+13;21-019350-1;2021-02-02T01:00:00+01:00;Satisfaisant
21686;8,83286E+13;21-014919-1;2021-04-12T02:00:00+02:00;Satisfaisant
21687;4,33433E+13;21-019449-1;2021-02-25T01:00:00+01:00;A améliorer
21688;4,9538E+13;21-080650-1;2021-09-30T02:00:00+02:00;Très satisfaisant
21689;8,97846E+13;21-092886-1;2021-11-17T01:00:00+01:00;Très satisfaisant
21690;8,40793E+13;21-029321-1;2021-04-13T02:00:00+02:00;Satisfaisant
21691;4,94818E+13;21-093481-1;2021-11-18T01:00:00+01:00;Satisfaisant
21692;8,37944E+13;21-019448-1;2021-03-09T01:00:00+01:00;Satisfaisant
21693;8,27791E+13;21-001053-1;2021-03-04T01:00:00+01:00;Très satisfaisant
21694;3,8304E+13;21-034476-1;2021-04-12T02:00:00+02:00;Très satisfaisant
21695;8,32741E+13;21-061952-1;2021-08-04T02:00:00+02:00;Très satisfaisant
21696;8,38089E+13;21-101331-1;2021-12-09T01:00:00+01:00;Très satisfaisant
21697;5,02211E+13;21-024857-1;2021-03-24T01:00:00+01:00;Satisfaisant
21698;3,1705E+13;21-020529-1;2021-10-27T02:00:00+02:00;Très satisfaisant
21699;8,58201E+13;21-060959-1;2021-04-26T02:00:00+02:00;Très satisfaisant
21700;3,79554E+13;21-012091-1;2021-02-11T01:00:00+01:00;Très satisfaisant
21701;8,78715E+13;21-042274-1;2021-05-31T02:00:00+02:00;Satisfaisant
21702;5,25232E+13;21-023230-1;2021-08-13T02:00:00+02:00;Satisfaisant
21703;2,63101E+13;21-029575-1;2021-04-13T02:00:00+02:00;Très satisfaisant
21704;7,88434E+13;21-003162-1;2021-01-11T01:00:00+01:00;Satisfaisant
21705;4,01252E+13;21-029376-1;2021-04-08T02:00:00+02:00;Très satisfaisant
21706;2,00031E+13;21-040140-1;2021-05-26T02:00:00+02:00;Très satisfaisant
21707;8,32807E+13;21-028657-1;2021-04-09T02:00:00+02:00;Très satisfaisant
21708;8,58201E+13;21-060959-2;2021-04-26T02:00:00+02:00;Très satisfaisant
21709;2,607E+13;21-021498-1;2021-11-17T01:00:00+01:00;Très satisfaisant
21710;3,11976E+13;21-032943-1;2021-04-27T02:00:00+02:00;Très satisfaisant
21711;3,5167E+13;21-044070-1;2021-04-28T02:00:00+02:00;Très satisfaisant
21712;8,53116E+13;21-031077-1;2021-04-20T02:00:00+02:00;Satisfaisant
21713;7,88434E+13;21-003156-1;2021-01-11T01:00:00+01:00;Satisfaisant
21714;7,7561E+13;21-019255-1;2021-11-10T01:00:00+01:00;Très satisfaisant
21715;8,05389E+13;21-027171-1;2021-03-25T01:00:00+01:00;A améliorer
21716;4,00849E+13;21-092929-1;2021-11-09T01:00:00+01:00;Très satisfaisant
21717;8,30055E+13;21-053835-1;2021-07-03T02:00:00+02:00;Très satisfaisant
21718;7,51846E+13;21-020798-1;2021-04-13T02:00:00+02:00;Satisfaisant
21719;8,88788E+13;21-092905-1;2021-11-17T01:00:00+01:00;Satisfaisant
21720;5,19489E+13;21-079761-1;2021-10-05T02:00:00+02:00;Satisfaisant
21721;3,50451E+13;21-029296-1;2021-03-23T01:00:00+01:00;Satisfaisant
21722;8,02244E+13;21-031546-1;2021-04-21T02:00:00+02:00;Satisfaisant
21723;5,00178E+13;21-009801-1;2021-06-17T02:00:00+02:00;Satisfaisant
21724;2,00042E+13;21-016815-1;2021-03-01T01:00:00+01:00;Très satisfaisant
21725;8,50565E+13;20-095434-1;2021-03-15T01:00:00+01:00;Satisfaisant
21726;8,93071E+13;21-093601-1;2021-11-19T01:00:00+01:00;Satisfaisant
21727;4,13298E+13;21-087028-1;2021-10-25T02:00:00+02:00;Satisfaisant
21728;8,11051E+13;21-018211-1;2021-07-28T02:00:00+02:00;A améliorer
21729;3,90358E+13;21-098214-1;2021-11-29T01:00:00+01:00;Satisfaisant
21730;4,03614E+13;21-021321-1;2021-05-18T02:00:00+02:00;A améliorer
21731;5,31459E+13;21-076734-1;2021-09-17T02:00:00+02:00;Très satisfaisant
21732;8,31849E+13;21-075037-1;2021-08-26T02:00:00+02:00;Très satisfaisant
21733;7,81444E+13;21-015642-1;2021-02-23T01:00:00+01:00;Satisfaisant
21734;2,675E+13;21-021115-1;2021-03-08T01:00:00+01:00;Satisfaisant
21735;8,37992E+13;21-000926-1;2021-11-30T01:00:00+01:00;Très satisfaisant
21736;8,47762E+13;21-029310-1;2021-04-13T02:00:00+02:00;Satisfaisant
21737;8,53872E+13;21-093018-1;2021-11-16T01:00:00+01:00;Très satisfaisant
