;SIRET;APP_Libelle_activite_etablissement
33456;5,32962E+13;Centre d'emballage des oeufs
33457;4,89032E+13;Producteur fermier
33458;8,20185E+13;Restaurant
33459;5,21439E+13;Centre d'emballage des oeufs
33460;2,607E+13;Restauration collective
33461;4,31488E+13;Alimentation générale
33462;8,88611E+13;Restaurant
33463;4,5174E+13;Producteur fermier
33464;2,175E+13;Restauration collective
33465;6,98501E+13;VH, VSM, préparation viandes boucherie
33466;5,33272E+13;Transformation de produits carnés
33467;6,98501E+13;Découpe de viandes de volailles/lagomorphe
33468;8,94855E+13;Restaurant
33469;4,00239E+13;Salle d'abattage à la ferme
33470;8,84842E+13;Alimentation générale
33471;8,34299E+13;Restaurant
33472;4,04684E+13;Producteur fermier
33473;4,97632E+13;Transformation de produits carnés
33474;8,0291E+13;Commerce alimentaire
33475;3,52708E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
33476;4,93822E+13;Boucherie-Charcuterie
33477;2,63401E+13;Restauration collective
33478;3,41693E+13;Restauration collective
33479;6,98501E+13;Transformation de produits carnés
33480;5,4695E+13;VH, VSM, préparation viandes boucherie
33481;3,43398E+13;Transformation de produits de la pêche
33482;3,2779E+13;Centre d'emballage des oeufs
33483;8,31674E+13;Centre d'emballage des oeufs
33484;8,52748E+13;Restaurant
33485;5,52083E+13;Rayon boucherie-charcuterie
33486;2,60404E+13;Restauration collective
33487;5,33963E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33488;8,14838E+13;Purification/Expédition de coquillages
33489;3,15475E+13;Restaurant
33490;8,28768E+13;Restaurant
33491;4,85082E+13;Restaurant
33492;A75329010001;Restauration collective
33493;4,39528E+13;Producteur fermier
33494;2,16304E+13;Restauration collective
33495;5,02624E+13;Découpe de viande de boucherie
33496;8,11022E+13;Restaurant
33497;4,88148E+13;Transformation de lait ou produits laitiers
33498;2,65908E+13;Restauration collective
33499;5,19724E+13;Boucherie-Charcuterie
33500;7,90133E+13;Restaurant
33501;7,5026E+13;Restaurant
33502;4,22089E+13;Métier de bouche
33503;4,98633E+13;Purification/Expédition de coquillages
33504;5,19196E+13;Restaurant
33505;3,98683E+13;Restaurant
33506;8,2219E+13;Pêche de production primaire
33507;2,634E+13;Restauration collective
33508;8,17934E+13;Restaurant
33509;8,08926E+13;Purification/Expédition de coquillages
33510;8,39605E+13;Transformation de lait ou produits laitiers
33511;8,89776E+13;Restaurant
33512;8,38403E+13;Restaurant
33513;8,511E+13;Poissonnerie
33514;5,6365E+13;Rayon traiteur|Rayon boucherie-charcuterie
33515;8,312E+13;Restaurant
33516;5,09286E+13;Transformation de produits de la pêche
33517;4,48431E+13;Producteur fermier
33518;8,98018E+13;Producteur fermier
33519;5,09286E+13;Purification/Expédition de coquillages
33520;4,80953E+13;Transformation de produits carnés
33521;5,11145E+13;Restaurant
33522;8,85241E+13;Restaurant
33523;4,80953E+13;Découpe de viande de boucherie
33524;4,15125E+13;Salle d'abattage à la ferme
33525;3,79359E+13;Restauration collective
33526;3,47893E+13;Restauration collective
33527;4,15125E+13;Transformation de produits carnés
33528;8,79194E+13;Restaurant
33529;5,04121E+13;Purification/Expédition de coquillages
33530;1,99407E+13;Restauration collective
33531;3,78795E+13;Entreposage non spécialisé de denrées alimentaires
33532;4,48589E+13;Commerce alimentaire
33533;5,03686E+13;Producteur fermier
33534;2,66101E+13;Restauration collective
33535;5,18387E+13;Restaurant
33536;5,38007E+13;Restaurant
33537;5,3441E+13;Caves d'affinage
33538;2,54101E+13;Restauration collective
33539;3,03217E+13;Centre d'emballage des oeufs
33540;3,45182E+13;Restauration collective
33541;8,90821E+13;Entreposage de distribution de denrées alimentaires
33542;4,84571E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33543;8,903E+13;Restaurant
33544;8,9457E+13;Boulangerie-Pâtisserie
33545;8,08509E+13;Restaurant
33546;8,85269E+13;Boucherie-Charcuterie
33547;3,83759E+13;Restauration collective
33548;4,17572E+13;Transformation de produits carnés
33549;3,20129E+13;Restauration collective
33550;3,91074E+13;Producteur fermier
33551;2,10601E+13;Restauration collective
33552;1,9672E+13;Restauration collective
33553;3,88239E+13;Préparation de produits composés
33554;3,29823E+13;Transformation de produits carnés
33555;4,04433E+13;VH, VSM, préparation viandes volailles lagomorphes
33556;4,04433E+13;Entreposage de distribution de denrées alimentaires
33557;8,01362E+13;Restaurant
33558;4,04433E+13;Découpe de viandes de volailles/lagomorphe
33559;4,40284E+13;Rayon poissonnerie|Rayon fromagerie|Rayon traiteur|Rayon boucherie-charcuterie
33560;2,52405E+13;Restauration collective
33561;8,32582E+13;Restaurant
33562;4,37973E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33563;5,39518E+13;Restaurant
33564;4,99743E+13;Restaurant
33565;3,78349E+13;Purification/Expédition de coquillages
33566;3,92838E+13;Transformation de produits carnés
33567;8,04151E+13;Transport de denrées alimentaires
33568;2,16208E+13;Restauration collective
33569;8,42621E+13;Restaurant
33570;3,8984E+13;Centre d'emballage des oeufs
33571;7,93504E+13;Restaurant
33572;3,92838E+13;Salle d'abattage à la ferme
33573;8,51959E+13;Restaurant
33574;9,4735E+13;Rayon pain/viennoiserie/pâtisserie
33575;5,2172E+13;Producteur fermier
33576;3,81258E+13;Restauration collective
33577;4,89625E+13;Transformation de produits carnés
33578;5,2172E+13;Producteur fermier
33579;1,92808E+13;Restauration collective
33580;3,38313E+13;Transformation de lait ou produits laitiers
33581;5,2172E+13;Producteur fermier
33582;1,93013E+13;Restauration collective
33583;4,33776E+13;Rayon poissonnerie
33584;4,99921E+13;Rayon boucherie-charcuterie
33585;8,53987E+13;Traiteur|Boucherie-Charcuterie
33586;2,66802E+13;Restauration collective
33587;4,23542E+13;Restaurant
33588;4,78675E+13;Restaurant
33589;4,10972E+13;Producteur fermier
33590;8,17843E+13;Traiteur
33591;2,00022E+13;Restauration collective
33592;8,31676E+13;Restaurant
33593;4,4433E+13;Libre service
33594;3,99663E+13;Caves d'affinage
33595;8,31624E+13;Restaurant
33596;2,62406E+13;Restauration collective
33597;1,96903E+13;Restauration collective
33598;9,016E+13;Purification/Expédition de coquillages
33599;2,66209E+13;Restauration collective
33600;8,14666E+13;Boulangerie-Pâtisserie
33601;4,23542E+13;Boulangerie-Pâtisserie
33602;6,42017E+13;Restaurant
33603;4,0531E+13;Producteur fermier
33604;8,0827E+13;Restauration collective
33605;8,18268E+13;Restaurant
33606;8,81153E+13;Restaurant
33607;3,90162E+13;Producteur fermier
33608;8,24796E+13;Restaurant
33609;4,33138E+13;Découpe de viandes de volailles/lagomorphe
33610;3,04426E+13;Restauration collective
33611;3,01165E+13;Caves d'affinage
33612;4,33138E+13;VH, VSM, préparation viandes volailles lagomorphes
33613;8,09026E+13;Restaurant
33614;8,15034E+13;Restaurant
33615;2,18101E+13;Restauration collective
33616;2,17601E+13;Restauration collective
33617;7,79869E+13;Restauration collective
33618;2,10401E+13;Restauration collective
33619;8,8385E+13;Fromagerie
33620;5,78213E+12;Découpe de viande de boucherie
33621;3,52247E+13;Producteur fermier
33622;5,04038E+13;Producteur fermier
33623;4,34559E+13;Commerce alimentaire
33624;1,99725E+13;Restauration collective
33625;4,52954E+13;Centre d'emballage des oeufs
33626;8,89801E+13;Boulangerie-Pâtisserie
33627;7,95339E+13;Rayon poissonnerie|Rayon traiteur|Rayon pain/viennoiserie/pâtisserie|Rayon boucherie-charcuterie
33628;8,0071E+13;Boulangerie-Pâtisserie
33629;4,93191E+13;Libre service
33630;5,14256E+13;Restauration collective
33631;4,91703E+13;Salle d'abattage à la ferme
33632;4,99247E+13;Restaurant
33633;4,41376E+13;Déshydratation de lait ou produits laitiers
33634;2,17604E+13;Restauration collective
33635;8,79408E+13;Boucherie-Charcuterie
33636;8,87981E+13;Libre service
33637;4,04376E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33638;4,87719E+13;Restaurant
33639;8,87981E+13;Libre service
33640;4,41195E+13;Restaurant
33641;5,18552E+13;Restaurant
33642;2,111E+13;Restauration collective
33643;8,29723E+13;Restaurant
33644;3,53718E+13;Restauration collective
33645;2,16004E+13;Restauration collective
33646;8,83282E+13;Restaurant
33647;8,21023E+13;Restaurant
33648;5,04308E+13;Rayon fromagerie
33649;3,78109E+13;Restaurant
33650;5,2857E+13;Restauration collective
33651;5,21989E+13;Alimentation générale
33652;2,17605E+13;Restauration collective
33653;2,68715E+13;Restauration collective
33654;2,101E+13;Restauration collective
33655;8,34342E+13;Restaurant
33656;2,635E+13;Restauration collective
33657;2,13502E+13;Restauration collective
33658;4,80053E+13;Producteur fermier
33659;3,4141E+13;Producteur fermier
33660;8,78043E+13;Restaurant
33661;3,90182E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33662;4,78187E+13;Transformation de lait ou produits laitiers
33663;4,20062E+13;Restauration collective
33664;4,39976E+13;Restauration collective
33665;3,79341E+13;Transformation de lait ou produits laitiers
33666;5,43986E+12;Mareyage et préparation de produits de la pêche
33667;2,194E+13;Restauration collective
33668;7,51316E+13;Rayon traiteur
33669;5,08032E+13;Pêche de production primaire
33670;7,98377E+13;Restaurant
33671;A65365019001;Restaurant
33672;8,77816E+13;Restaurant
33673;6,62025E+13;Restauration collective
33674;8,40647E+13;Restaurant
33675;8,11686E+13;Restauration collective
33676;3,23469E+13;Préparation de produits composés
33677;3,97873E+13;Restaurant
33678;2,16903E+13;Restauration collective
33679;2,00035E+13;Restauration collective
33680;8,42803E+13;Producteur fermier
33681;8,23925E+13;Boulangerie-Pâtisserie|Traiteur
33682;3,1497E+13;Pêche de production primaire
33683;4,78295E+13;Restaurant
33684;4,52153E+13;Producteur fermier
33685;8,31726E+13;Restaurant
33686;2,13102E+13;Restauration collective
33687;8,52035E+13;Restaurant
33688;3,21593E+13;Entreposage non spécialisé de denrées alimentaires
33689;5,05004E+13;Restaurant
33690;5,52083E+13;Rayon fromagerie
33691;2,19201E+13;Restauration collective
33692;4,28642E+13;Purification/Expédition de coquillages
33693;5,09555E+13;Restauration collective
33694;3,85178E+13;Transformation de lait ou produits laitiers
33695;8,92178E+13;Restaurant
33696;8,23372E+13;Restaurant
33697;3,38552E+13;Restauration collective
33698;4,41389E+13;Transformation de lait ou produits laitiers
33699;4,98133E+13;Producteur fermier
33700;5,14215E+13;Centre d'emballage des oeufs
33701;3,49872E+13;Transformation de lait ou produits laitiers
33702;3,84235E+13;Restauration collective
33703;8,01247E+13;Libre service|Alimentation générale
33704;2,12503E+13;Restauration collective
33705;7,89659E+13;Producteur fermier
33706;5,20916E+13;Restaurant
33707;2,18804E+13;Restauration collective
33708;9,03191E+13;Restaurant
33709;4,44701E+13;Mareyage et préparation de produits de la pêche
33710;4,90421E+13;Boulangerie-Pâtisserie
33711;7,89205E+13;Découpe de viande de boucherie
33712;8,49161E+13;Poissonnerie
33713;3,90175E+13;Producteur fermier
33714;8,13139E+13;Restaurant
33715;4,89032E+13;Producteur fermier
33716;8,39652E+13;Restaurant
33717;5,22567E+13;Restaurant
33718;4,10409E+13;Rayon poissonnerie
33719;7,75567E+13;Restauration collective
33720;4,28168E+13;Restaurant
33721;3,22067E+13;Restauration collective
33722;1,95616E+13;Restauration collective
33723;8,2979E+13;Transformation de lait ou produits laitiers
33724;2,63306E+13;Restauration collective
33725;4,98398E+13;Commerce alimentaire
33726;2,16901E+13;Restauration collective
33727;8,31008E+13;Libre service|Alimentation générale
33728;4,98162E+13;Caves d'affinage
33729;7,98588E+13;Producteur fermier
33730;4,04695E+13;Transformation de produits carnés
33731;8,91359E+13;Boucherie-Charcuterie
33732;4,80534E+13;Restaurant
33733;2,62204E+13;Restauration collective
33734;2,12201E+13;Restauration collective
33735;4,1105E+13;Entreposage de distribution de denrées alimentaires
33736;3,40126E+13;Restauration collective
33737;2,11903E+13;Restauration collective
33738;4,98633E+13;Pêche de production primaire
33739;8,33096E+13;Restaurant
33740;3,97568E+13;Restaurant
33741;6,32026E+13;Restaurant
33742;5,23256E+13;Restaurant
33743;5,18303E+13;Restaurant
33744;8,94103E+13;Restaurant
33745;3,49845E+13;Producteur fermier
33746;4,02262E+13;Rayon poissonnerie
33747;5,07993E+13;Libre service
33748;7,98648E+13;Restaurant
33749;5,33969E+13;Restauration collective
33750;3,31921E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33751;3,38196E+13;Restauration collective
33752;4,92223E+13;Pêche de production primaire
33753;4,13742E+13;Restaurant
33754;9,00237E+13;Restaurant
33755;6,18202E+13;Restauration collective
33756;8,2219E+13;Purification/Expédition de coquillages
33757;7,75618E+13;Restauration collective
33758;4,33188E+13;Traiteur|Boucherie-Charcuterie
33759;2,10208E+13;Restauration collective
33760;7,76663E+13;Restauration collective
33761;4,19572E+13;Producteur fermier
33762;8,83142E+13;Libre service|Alimentation générale
33763;4,28769E+13;Restaurant
33764;4,21163E+13;Restauration collective
33765;8,34848E+13;Métier de bouche
33766;4,53335E+13;Transformation de produits carnés
33767;6,32041E+13;Restauration collective
33768;1,97802E+13;Restauration collective
33769;8,91008E+13;Restaurant
33770;7,89559E+13;Producteur fermier
33771;3,34159E+13;Restauration collective
33772;2,13E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
33773;7,4998E+13;Restaurant
33774;3,84275E+13;Vivier produits de la pêche
33775;7,94517E+13;Restauration collective
33776;3,40241E+13;Transformation de produits carnés
33777;3,02096E+13;Libre service|Alimentation générale
33778;5,32594E+13;Producteur fermier
33779;4,47889E+13;Transformation de lait ou produits laitiers
33780;5,11517E+13;Découpe de gros gibier d'élevage
33781;2,13E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
33782;2,59103E+13;Restauration collective
33783;5,82019E+13;Restaurant
33784;8,19023E+13;Découpe de viande de boucherie
33785;3,24653E+13;Centre d'emballage des oeufs
33786;7,51542E+13;Restaurant
33787;5,4695E+13;Entreposage de viande de boucherie
33788;4,446E+13;Restauration collective
33789;3,91827E+13;Restauration collective
33790;8,32769E+13;Libre service|Alimentation générale
33791;8,33569E+13;Restaurant
33792;3,1712E+13;Métier de bouche
33793;5,4695E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
33794;3,9777E+13;Rayon traiteur
33795;8,82283E+13;Restaurant
33796;2,613E+13;Restauration collective
33797;2,18805E+13;Restauration collective
33798;3,1712E+13;Caves d'affinage
33799;5,09286E+13;Mareyage et préparation de produits de la pêche
33800;8,24947E+13;Restaurant
33801;8,30492E+13;Métier de bouche
33802;5,09286E+13;Mareyage et préparation de produits de la pêche
33803;7,99499E+13;Rayon poissonnerie
33804;3,22042E+13;Restaurant
33805;2,67602E+13;Restauration collective
33806;1,91411E+13;Restauration collective
33807;3,30723E+13;Restaurant
33808;2,635E+13;Restauration collective
33809;8,81666E+13;Restaurant
33810;2,12002E+13;Restauration collective
33811;5,1189E+13;Purification/Expédition de coquillages
33812;7,80255E+13;Restauration collective
33813;8,43882E+13;Producteur fermier
33814;7,94807E+13;Restaurant
33815;7,85165E+13;Restauration collective
33816;8,43663E+13;Transformation de produits carnés
33817;4,91343E+13;Entreposage de distribution de denrées alimentaires
33818;8,30769E+13;Restaurant
33819;2,12706E+13;Restauration collective
33820;6,92032E+13;Transport de denrées alimentaires
33821;4,11831E+13;Alimentation générale
33822;3,83355E+13;Alimentation générale
33823;2,68501E+13;Restauration collective
33824;7,7555E+13;Restauration collective
33825;2,113E+13;Restauration collective
33826;8,11149E+13;Découpe de viande de boucherie
33827;3,25069E+13;Chocolatier|Boulangerie-Pâtisserie
33828;2,12601E+13;Restauration collective
33829;8,2491E+13;Restaurant
33830;3,95254E+13;Transformation de produits de la pêche
33831;8,27779E+13;Restaurant
33832;5,00489E+13;Découpe de viande de boucherie
33833;3,99222E+13;Rayon poissonnerie
33834;8,25013E+13;Producteur fermier
33835;8,33142E+13;Restaurant
33836;8,30087E+13;Restaurant
33837;8,23264E+13;Transformation de produits carnés
33838;4,21328E+13;Fromagerie
33839;3,32138E+13;Producteur fermier
33840;8,20399E+13;Restaurant
33841;3,22295E+13;Entreposage de distribution de denrées alimentaires
33842;8,82211E+13;Restaurant
33843;3,44869E+13;Production d'œuf liquide d'ovoproduit et produits à base œuf
33844;8,80887E+13;Caves d'affinage
33845;4,22815E+13;Restauration collective
33846;4,13902E+13;Restauration collective
33847;8,25381E+13;Restaurant
33848;8,52124E+13;Restaurant
33849;2,601E+13;Restauration collective
33850;9,0265E+13;Restaurant
33851;4,4024E+13;Poissonnerie
33852;2,607E+13;Restauration collective
33853;7,53681E+13;Boucherie-Charcuterie
33854;P00006494001;Libre service|Alimentation générale
33855;4,03516E+13;Producteur fermier
33856;4,03516E+13;Traiteur
33857;7,85252E+13;Restauration collective
33858;9,4735E+13;Rayon traiteur|Rayon boucherie-charcuterie
33859;8,31481E+13;Transformation de lait ou produits laitiers
33860;2,169E+13;Restauration collective
33861;2,14702E+13;Restauration collective
33862;4,90799E+13;Métier de bouche
33863;2,46601E+13;Restauration collective
33864;9,4735E+13;Rayon boucherie-charcuterie
33865;4,31474E+13;Transformation de lait ou produits laitiers
33866;5,08688E+13;Restaurant
33867;3,92007E+13;Centre d'emballage des oeufs
33868;3,92838E+13;Découpe de viandes de volailles/lagomorphe
33869;7,49954E+13;Alimentation générale
33870;8,34831E+13;Restaurant
33871;8,4093E+13;Restaurant
33872;4,93318E+13;Libre service
33873;4,9884E+13;Transformation de lait ou produits laitiers
33874;8,00903E+13;Transformation de lait ou produits laitiers
33875;2,15005E+13;Restauration collective
33876;3,95137E+13;Producteur fermier
33877;6,82021E+13;Entreposage de distribution de denrées alimentaires
33878;8,15034E+13;Restaurant
33879;5,20717E+13;Traiteur
33880;4,03522E+13;Rayon boucherie-charcuterie
33881;4,30373E+13;Transport de denrées alimentaires
33882;A00015003001;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
33883;4,44223E+13;Restaurant
33884;3,09055E+13;Boucherie-Charcuterie
33885;8,07651E+13;Restauration collective
33886;4,01806E+13;Entreposage de distribution de denrées alimentaires
33887;4,51383E+13;Centre d'emballage des oeufs
33888;8,39663E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33889;4,01806E+13;Restauration collective
33890;5,05354E+13;Traiteur|Boucherie-Charcuterie
33891;8,34906E+13;Producteur fermier
33892;5,42007E+13;Entreposage de distribution de denrées alimentaires
33893;8,09282E+13;Fromagerie
33894;4,33123E+13;Transformation de produits carnés
33895;6,68502E+13;VH, VSM, préparation viandes boucherie
33896;2,175E+13;Restauration collective
33897;5,19083E+13;Restauration collective
33898;5,23313E+13;Entreposage de distribution de denrées alimentaires
33899;1,92514E+13;Restauration collective
33900;2,645E+13;Restauration collective
33901;7,75557E+13;Restauration collective
33902;2,0007E+13;Restauration collective
33903;3,30875E+13;Restauration collective
33904;6,68502E+13;Découpe de gibier sauvage
33905;5,01421E+13;Rayon traiteur|Rayon boucherie-charcuterie
33906;3,29561E+13;Restaurant
33907;6,68502E+13;Découpe de viandes de volailles/lagomorphe
33908;5,01994E+13;Entreposage de distribution de denrées alimentaires
33909;4,24978E+13;Producteur fermier
33910;8,51589E+13;Boucherie-Charcuterie
33911;8,07577E+13;Restaurant
33912;4,24978E+13;Transformation de lait ou produits laitiers
33913;5,33387E+13;Boucherie-Charcuterie
33914;2,273E+13;Restauration collective
33915;8,98376E+13;Restaurant
33916;8,30577E+13;Centre d'emballage des oeufs
33917;8,10945E+13;Transformation de lait ou produits laitiers
33918;4,44388E+13;Restauration collective
33919;2,68E+13;Restauration collective
33920;7,49954E+13;Libre service
33921;5,14261E+13;Transformation de produits carnés
33922;5,30883E+13;Restaurant
33923;1,97518E+13;Restauration collective
33924;4,21901E+13;Restaurant
33925;8,41406E+13;Boucherie-Charcuterie
33926;4,21829E+13;Producteur fermier
33927;4,77181E+13;Restauration collective
33928;8,41228E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33929;4,11637E+13;Producteur fermier
33930;2,17601E+13;Restauration collective
33931;8,98473E+13;Fromagerie|Libre service|Alimentation générale|Boucherie-Charcuterie
33932;3,8013E+13;Restauration collective
33933;8,24468E+13;Restaurant
33934;8,21399E+13;Restaurant
33935;2,15601E+13;Restauration collective
33936;8,87894E+13;Centre d'emballage des oeufs
33937;5,03366E+13;Restauration collective
33938;3,45294E+13;Rayon boucherie-charcuterie
33939;8,00568E+13;Transformation de lait ou produits laitiers
33940;3,33833E+13;Alimentation générale
33941;4,4268E+13;Purification/Expédition de coquillages
33942;4,10409E+13;Rayon poissonnerie
33943;5,14772E+13;Transformation de lait ou produits laitiers
33944;4,4715E+13;Transformation de produits carnés
33945;4,94628E+13;Producteur fermier
33946;4,14726E+13;Restaurant
33947;8,28741E+13;Restaurant
33948;8,31903E+13;Restaurant
33949;7,76491E+13;Restauration collective
33950;2,15601E+13;Restauration collective
33951;4,22557E+13;Pêche de production primaire
33952;2,689E+13;Restauration collective
33953;5,20467E+13;Commerce alimentaire
33954;2,19105E+13;Restauration collective
33955;3,99203E+13;Transformation de produits carnés
33956;8,02614E+13;Restaurant
33957;8,53129E+13;Restaurant
33958;3,99203E+13;Découpe de viande de boucherie
33959;8,29324E+13;Transformation de produits carnés
33960;7,22004E+13;Restaurant
33961;8,18153E+13;Restaurant
33962;2,12403E+13;Restauration collective
33963;7,75618E+13;Restauration collective
33964;3,40428E+13;Restauration collective
33965;5,13018E+13;Libre service|Alimentation générale
33966;4,10409E+13;Rayon boucherie-charcuterie
33967;4,87719E+13;Restaurant
33968;4,4294E+13;Restauration collective
33969;3,04425E+13;Restauration collective
33970;7,99108E+13;Restauration collective
33971;8,82587E+13;Purification/Expédition de coquillages
33972;2,186E+13;Restauration collective
33973;4,92904E+13;Boulangerie-Pâtisserie
33974;4,39931E+13;Découpe de viandes de volailles/lagomorphe
33975;7,97529E+13;Restaurant
33976;7,8261E+13;Restauration collective
33977;3,88627E+13;Transformation de produits carnés
33978;3,79479E+13;VH, VSM, préparation viandes volailles lagomorphes
33979;4,22453E+13;Producteur fermier
33980;5,23864E+13;Restaurant
33981;3,15749E+13;VH, VSM, préparation viandes boucherie
33982;8,32423E+13;Restaurant
33983;5,1851E+13;Restaurant
33984;4,08175E+13;Restaurant
33985;4,19351E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33986;3,79837E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
33987;4,01252E+13;Restauration collective
33988;8,05289E+13;Restaurant
33989;3,89512E+13;Entreposage de produits laitiers
33990;8,39576E+13;Restaurant
33991;3,93395E+13;Transport de denrées alimentaires
33992;7,93203E+13;Restaurant
33993;4,93594E+13;Boucherie-Charcuterie
33994;4,38973E+13;Producteur fermier
33995;5,00777E+13;Traiteur
33996;7,8692E+13;Libre service
33997;4,34798E+13;Centre d'emballage des oeufs
33998;5,25319E+13;Boucherie-Charcuterie
33999;5,10207E+13;Transport de denrées alimentaires
34000;3,98303E+13;Restauration collective
34001;8,10485E+13;Restaurant
34002;3,20774E+13;Transformation de lait ou produits laitiers
34003;8,04311E+13;Restaurant
34004;7,75671E+13;Restauration collective
34005;8,48774E+13;Restaurant
34006;8,49941E+13;Découpe de viande de boucherie
34007;3,99316E+13;Entreposage de distribution de denrées alimentaires
34008;2,64502E+13;Restauration collective
34009;8,39466E+13;Restaurant
34010;7,51463E+13;Transformation de lait ou produits laitiers
34011;8,15209E+13;Restaurant
34012;8,83514E+13;Transformation de lait ou produits laitiers
34013;8,11099E+13;Restauration collective
34014;2,62703E+13;Restauration collective
34015;8,83514E+13;Transformation de lait ou produits laitiers
34016;8,38228E+13;Restaurant
34017;5,33272E+13;Découpe de viande de boucherie
34018;2,42901E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
34019;8,49996E+13;Autres activités de remise directe
34020;5,35079E+13;Restaurant
34021;4,4464E+13;Restaurant
34022;8,29324E+13;Transformation de produits carnés
34023;3,22768E+13;Restauration collective
34024;2,17804E+13;Restauration collective
34025;8,90817E+13;Découpe de fromages
34026;3,77525E+13;Restauration collective
34027;6,242E+13;Entreposage de distribution de denrées alimentaires
34028;3,32323E+13;Restauration collective
34029;8,38715E+13;Producteur fermier
34030;8,32989E+13;Restaurant
34031;4,51321E+13;Rayon traiteur
34032;4,11699E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
34033;4,04236E+13;Producteur fermier
34034;8,44877E+13;Producteur fermier
34035;2,13E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
34036;4,19572E+13;Transformation de lait ou produits laitiers
34037;5,72154E+13;Chocolatier
34038;5,4695E+13;VH, VSM, préparation viandes boucherie
34039;4,78456E+13;Restaurant
34040;1,93801E+13;Restauration collective
34041;8,49581E+13;Transformation de lait ou produits laitiers
34042;4,99993E+13;Purification/Expédition de coquillages
34043;4,80239E+13;Restaurant
34044;7,94594E+13;Restaurant
34045;4,19468E+13;Transport de denrées alimentaires
34046;8,07423E+13;Libre service|Alimentation générale
34047;5,13562E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
34048;4,03741E+13;Pêche de production primaire
34049;5,39757E+13;Restaurant
34050;7,50537E+13;Producteur fermier
34051;7,85165E+13;Restauration collective
34052;8,054E+13;Commerce alimentaire
34053;5,4695E+13;Découpe de viande de boucherie
34054;4,47889E+13;Caves d'affinage
34055;4,31906E+13;Restaurant
34056;2,62201E+13;Restauration collective
34057;5,62039E+13;Restaurant
34058;4,3316E+13;Boucherie-Charcuterie
34059;3,05446E+13;Restauration collective
34060;3,40241E+13;Transformation de produits de la pêche
34061;8,45215E+13;Restaurant
34062;2,679E+13;Restauration collective
34063;7,52648E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
34064;3,30392E+13;Transformation de lait ou produits laitiers
34065;2,684E+13;Restauration collective
34066;4,14281E+13;Transformation de lait ou produits laitiers
34067;8,17518E+13;Restaurant
34068;8,34834E+13;Transport de denrées alimentaires
34069;8,49272E+13;Transformation de lait ou produits laitiers
34070;4,40136E+13;Restaurant
34071;2,665E+13;Restauration collective
34072;7,83439E+13;Restauration collective
34073;4,10409E+13;Libre service
34074;8,11062E+13;Restaurant
34075;4,15402E+13;Boulangerie-Pâtisserie
34076;4,51321E+13;Rayon fromagerie|Rayon traiteur|Rayon boucherie-charcuterie
34077;8,48049E+13;Restaurant
34078;8,38328E+13;Restaurant
34079;3,25751E+13;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage
34080;8,19575E+13;Restaurant
34081;4,11831E+13;Restaurant
34082;2,11704E+13;Restauration collective
34083;8,24916E+13;Chaîne d'abattage de volaille/lagomorphe/petit gibier
34084;2,675E+13;Restauration collective
34085;4,34848E+13;Restaurant
34086;4,91513E+13;Restaurant
34087;7,78137E+13;Restauration collective
34088;8,0972E+13;Découpe de viande de boucherie
34089;4,30053E+13;Découpe de viande de boucherie
34090;3,99222E+13;Rayon boucherie-charcuterie
34091;1,9974E+13;Restauration collective
34092;3,95254E+13;Transformation de produits carnés
34093;1,96201E+13;Restauration collective
34094;4,09087E+13;Boucherie-Charcuterie
34095;4,80163E+13;Transport de denrées alimentaires
34096;8,31741E+13;Restaurant
34097;3,00068E+13;Restaurant
34098;8,81342E+13;Restaurant
34099;4,91137E+13;Restauration collective
34100;8,03675E+13;Boucherie-Charcuterie
34101;8,48562E+13;Restaurant
34102;8,21813E+13;Restauration collective
34103;4,90799E+13;Transformation de produits carnés
34104;8,90469E+13;Restaurant
34105;3,50661E+13;Transformation de produits de la pêche
34106;3,14548E+13;Découpe de viande de boucherie
34107;7,82425E+13;Restauration collective
34108;1,97723E+13;Restauration collective
34109;8,87858E+13;Restaurant
34110;4,44737E+13;Restaurant
34111;1,96722E+13;Restauration collective
34112;4,31474E+13;Transformation de lait ou produits laitiers
