SIRET;Code_postal;APP_Libelle_activite_etablissement;Agrement;ods_type_activite;Synthese_eval_sanit_A améliorer;Synthese_eval_sanit_A corriger de manière urgente;Synthese_eval_sanit_Satisfaisant;Synthese_eval_sanit_Très satisfaisant
89421971600012;91;Restaurant;1;Autres;0;0;1;0
52956539200014;22;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
79311123800010;88;Restaurant;1;Autres;0;0;0;1
30704412300056;93;Boucherie-Charcuterie;1;Autres;0;0;0;1
75162171500075;50;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
67203997100276;76;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
52428666300025;64;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
42856120300012;75;Restaurant;1;Autres;0;0;1;0
41003978800022;75;Restaurant;1;Autres;0;0;0;1
48482740700012;60;Boucherie-Charcuterie;1;Autres;0;0;1;0
51229992600018;75;Restaurant;1;Autres;0;0;0;1
40125795100012;23;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
39064750100027;72;Transport de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;1;0
19490028800029;49;Restauration collective;1;Autres;0;0;0;1
81457196400018;18;Restaurant;1;Autres;0;0;0;1
43950584300011;2;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;1;0
43349552000010;24;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
41420099800014;54;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
21620035200013;62;Restauration collective;1;Autres;0;0;1;0
47814666500029;62;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
88359376600016;71;Producteur fermier;1;Autres;0;0;1;0
19251130100017;25;Restauration collective;1;Autres;0;0;1;0
47814666500029;62;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
80282177700017;51;Restaurant;1;Autres;0;0;1;0
89041016000018;26;Producteur fermier;1;Autres;0;0;0;1
53983007500039;34;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
83101168900013;24;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
82250822200020;60;Restauration collective;1;Autres;0;0;0;1
19550022800018;55;Restauration collective;1;Autres;0;0;0;1
53238654700014;75;Restaurant;1;Autres;0;0;1;0
19440049500017;44;Restauration collective;1;Autres;0;0;0;1
78892733300013;64;Producteur fermier;1;Autres;0;0;0;1
82367868500012;7;Libre service;1;Autres;0;0;0;1
48074514000024;59;Restaurant;1;Autres;0;0;1;0
87889275100016;69;Restaurant;1;Autres;0;0;1;0
26750045201720;75;Restauration collective;1;Autres;1;0;0;0
83935609400020;81;Restaurant;1;Autres;0;0;0;1
21330501400028;33;Restauration collective;1;Autres;0;0;1;0
89216700800010;77;Boucherie-Charcuterie;1;Autres;0;0;1;0
84466558800019;83;Restaurant;1;Autres;0;0;0;1
19881410500013;88;Restauration collective;1;Autres;0;0;0;1
88129545500011;24;Restaurant;1;Autres;0;0;1;0
32265789100022;58;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
82278740400380;75;Restauration collective;1;Autres;0;0;1;0
80982905400018;94;Boucherie-Charcuterie;1;Autres;0;0;1;0
82805938600023;84;Traiteur|Boucherie-Charcuterie;1;Autres;0;0;0;1
88030933100010;4;Restaurant;1;Autres;0;0;0;1
44461925802383;31;Restauration collective;1;Autres;0;0;1;0
83120004300022;75;Restaurant;1;Autres;0;0;1;0
19750656100012;75;Restauration collective;1;Autres;0;0;0;1
21940022300109;94;Restauration collective;1;Autres;0;0;0;1
77556888400321;22;Restauration collective;1;Autres;0;0;0;1
80397892300016;61;Restaurant;1;Autres;0;0;0;1
40346021500011;43;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
87811163200013;97;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
19740910500016;74;Restauration collective;1;Autres;0;0;0;1
43392733200729;94;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
32507934100013;42;Producteur fermier;1;Autres;0;0;1;0
21170434100042;17;Restauration collective;1;Autres;0;0;1;0
77830944300043;25;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
84945337800028;60;Restaurant;1;Autres;0;0;1;0
19940569700012;94;Restauration collective;1;Autres;0;0;0;1
81383911500017;75;Boulangerie-Pâtisserie;1;Autres;0;0;0;1
89843783500017;75;Restaurant;1;Autres;0;0;1;0
82319270300028;29;Abattage de produits de l'aquaculture;1;Produits de la mer et d'eau douce;0;0;1;0
31853290000020;54;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
88519595800016;75;Libre service|Alimentation générale;1;Autres;0;0;0;1
21232020400010;23;Restauration collective;1;Autres;0;0;0;1
79501529600044;75;Restaurant;1;Autres;0;0;1;0
79970956300016;6;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
47875335300117;61;Alimentation générale|Boucherie-Charcuterie;1;Autres;0;0;1;0
84940919800017;14;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
19751563800017;75;Restauration collective;1;Autres;0;0;1;0
42339197800024;14;Libre service;1;Autres;0;0;0;1
31853290000020;54;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
85021037800020;17;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
21060044100096;6;Restauration collective;1;Autres;0;0;1;0
38078792900013;43;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
40374136600021;76;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
88179414300019;60;Restaurant;1;Autres;0;0;0;1
44294224900024;7;Restaurant;1;Autres;0;0;1;0
48535651300021;93;Restauration collective;1;Autres;0;0;1;0
26280004800015;28;Restauration collective;1;Autres;1;0;0;0
26380073200012;38;Restauration collective;1;Autres;0;0;1;0
84092054000019;75;Restaurant;1;Autres;0;0;0;1
75092189200014;62;Poissonnerie;1;Autres;0;0;1;0
41257562300092;94;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
49909249200010;67;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
41895743700027;26;Boucherie-Charcuterie;1;Autres;0;0;1;0
41257562300092;94;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
71282097600033;25;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
85119681600017;68;Restaurant;1;Autres;0;0;1;0
38370144800011;48;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
83316133400010;56;Restaurant;1;Autres;0;0;0;1
19760010900015;76;Restauration collective;1;Autres;0;0;0;1
41257562300092;94;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
88372675400012;17;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
75236073500019;50;Pêche de production primaire;1;Produits de la mer et d'eau douce;0;0;0;1
75325395400030;40;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
83072786300011;79;Restaurant;1;Autres;0;0;1;0
77558124200333;31;Restauration collective;1;Autres;0;0;1;0
64262052000030;84;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
83893804100012;69;Restaurant;1;Autres;0;0;1;0
85304253900017;62;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
42575027000026;70;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;1;0;0;0
41906973700015;75;Restaurant;1;Autres;0;0;1;0
84322144100010;13;Restaurant;1;Autres;0;0;0;1
34360285000012;34;Boucherie-Charcuterie;1;Autres;0;0;1;0
43247303100024;75;Libre service;1;Autres;0;0;1;0
49109643400023;93;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
38171304900017;90;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
38117045500038;70;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
52367374700037;20;Restauration collective;1;Autres;0;0;0;1
81095807400017;69;Restaurant;1;Autres;0;0;1;0
21860275300020;86;Restauration collective;1;Autres;0;0;1;0
20007711300021;5;Restauration collective;1;Autres;0;0;0;1
37879482000076;31;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
88237107300017;44;Restaurant;1;Autres;0;0;0;1
87761579900013;88;Restauration collective;1;Autres;0;0;0;1
82341821500013;57;Traiteur;1;Autres;0;0;0;1
47915894100019;75;Restaurant;1;Autres;0;0;1;0
21620903100022;62;Restauration collective;1;Autres;0;0;0;1
37879482000076;31;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
89092152100013;75;Restaurant;1;Autres;0;0;1;0
89775857900022;84;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
38349036400015;85;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
53058397000013;75;Restaurant;1;Autres;0;0;1;0
79785508700012;75;Restaurant;1;Autres;0;0;0;1
32195384600011;12;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
88523992100012;60;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
77554714400359;2;Restauration collective;1;Autres;0;0;0;1
39089483000012;15;Producteur fermier;1;Autres;0;0;0;1
21500228800037;50;Restauration collective;1;Autres;0;0;0;1
40218054100029;35;Découpe de fromages;1;Lait et produits laitiers;0;0;1;0
48026601400210;93;Restauration collective;1;Autres;0;0;1;0
88962265000014;75;Boulangerie-Pâtisserie;1;Autres;0;0;1;0
21290212600011;29;Restauration collective;1;Autres;0;0;0;1
81768757700012;75;Restaurant;1;Autres;0;0;1;0
42033610900012;61;Traiteur;1;Autres;0;0;0;1
50042306600017;86;Commerce alimentaire;1;Autres;0;0;1;0
43500110200019;36;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
44379123100014;88;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
21330128600026;33;Restauration collective;1;Autres;1;0;0;0
49795892600014;53;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;0;1
30335527500023;38;Entreposage de distribution de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
77568879900466;94;Restauration collective;1;Autres;0;0;1;0
43754989200010;14;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
45310428300057;75;Restaurant;1;Autres;0;0;0;1
50016854700015;14;Traiteur;1;Autres;0;1;0;0
21600465500223;60;Restauration collective;1;Autres;0;0;0;1
21470180700023;47;Restauration collective;1;Autres;0;0;0;1
21480070800023;48;Restauration collective;1;Autres;0;0;1;0
49784174200016;92;Boucherie-Charcuterie;1;Autres;0;0;0;1
21370261600011;37;Restauration collective;1;Autres;0;0;1;0
77567143100044;53;Restauration collective;1;Autres;0;0;1;0
88317608300011;46;Restaurant;1;Autres;0;0;0;1
37812847400285;11;Restauration collective;1;Autres;0;0;0;1
52085028000014;2;Producteur fermier;1;Autres;0;0;0;1
87815806200017;40;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;1;0;0;0
47842130800014;1;Boucherie-Charcuterie;1;Autres;0;0;1;0
77567626500603;75;Restauration collective;1;Autres;0;0;1;0
85365294900027;75;Restaurant;1;Autres;0;0;1;0
88252773200029;93;Restaurant;1;Autres;0;0;1;0
87655032800010;25;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
30101236500146;38;Restauration collective;1;Autres;0;0;0;1
80859321400014;56;Restaurant;1;Autres;0;0;1;0
82501029100011;56;Restauration collective;1;Autres;0;0;0;1
41863260000015;75;Restaurant;1;Autres;0;0;1;0
19290065200012;29;Restauration collective;1;Autres;0;0;0;1
21630427900021;63;Restauration collective;1;Autres;0;0;0;1
83865637900016;75;Restaurant;1;Autres;0;0;0;1
84812042400017;48;Centre d'emballage des oeufs;1;Œufs et ovoproduits;0;0;1;0
89977211500015;49;Restaurant;1;Autres;0;0;1;0
32838596800016;54;Restaurant;1;Autres;0;0;0;1
87811829800024;24;Boucherie-Charcuterie;1;Autres;0;0;0;1
80268240100012;59;Restaurant;1;Autres;0;0;1;0
41005266600014;20;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
84842778700017;94;Restaurant;1;Autres;0;0;0;1
44056141300012;75;Alimentation générale;1;Autres;0;0;1;0
41025541800015;70;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
48335509500017;75;Commerce alimentaire;1;Autres;0;0;0;1
21690266800013;69;Restauration collective;1;Autres;0;0;0;1
81790744700012;44;Producteur fermier;1;Autres;0;0;0;1
47814666500029;62;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
85107886500017;97;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
41234662900030;67;Restaurant;1;Autres;0;1;0;0
75162171500075;50;Halle à M./1ére vente/Vente en gros produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
21810314100014;81;Restauration collective;1;Autres;0;0;1;0
78902631700014;5;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
26820015100077;82;Restauration collective;1;Autres;0;0;1;0
41924222700017;74;Rayon poissonnerie;1;Autres;0;0;1;0
89026481500014;68;Restaurant;1;Autres;0;0;1;0
19280924200014;28;Restauration collective;1;Autres;0;0;1;0
35354335800074;79;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
83326450000012;75;Restaurant;1;Autres;0;0;1;0
84487722500012;60;Préparation de produits composés;1;Autres;0;0;1;0
34840554900026;30;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
41361441300016;88;Producteur fermier;1;Autres;0;0;1;0
44891503300196;75;Restaurant;1;Autres;0;0;1;0
53081813700024;7;Restaurant;1;Autres;0;0;1;0
88810862800015;94;Restaurant;1;Autres;0;0;1;0
19910773100028;91;Restauration collective;1;Autres;0;0;0;1
32976430200033;44;Rayon poissonnerie|Rayon boucherie-charcuterie;1;Autres;0;0;1;0
31608562000011;53;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
47824075700052;75;Restaurant;1;Autres;0;0;1;0
89260747400012;94;Restaurant;1;Autres;0;0;1;0
40114818400013;67;Restaurant;1;Autres;0;0;1;0
51902279200013;75;Restaurant;1;Autres;0;0;1;0
19561507500015;56;Restauration collective;1;Autres;0;0;0;1
89531842600015;72;Poissonnerie;1;Autres;0;0;1;0
34375003000029;33;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;1;0
35087236200016;6;Restaurant;1;Autres;0;0;1;0
32625867000016;68;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
32112921500026;62;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
21560168300018;56;Restauration collective;1;Autres;0;0;0;1
32625867000016;68;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
80349214900015;77;Restauration collective;1;Autres;0;0;1;0
21130055300016;13;Restauration collective;1;Autres;0;0;0;1
38902804400060;75;Traiteur;1;Autres;0;0;1;0
19760009100015;76;Restauration collective;1;Autres;0;0;0;1
19890788300013;89;Restauration collective;1;Autres;0;0;0;1
37937910000025;72;Transformation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;0;1
19931194500018;93;Restauration collective;1;Autres;1;0;0;0
48052519500016;18;Restaurant;1;Autres;0;0;1;0
30892023000023;1;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
31948871400019;26;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
19340083500016;34;Restauration collective;1;Autres;0;0;1;0
43490682200029;76;Entreposage non spécialisé de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
31725305200029;56;Découpe de viandes de volailles/lagomorphe;1;Viandes et produits carnés;0;0;1;0
40939284200012;43;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
84524182700011;83;Restaurant;1;Autres;0;0;0;1
31154711100022;24;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
43810030700018;15;Caves d'affinage;1;Lait et produits laitiers;0;0;1;0
21070289000059;7;Restauration collective;1;Autres;0;0;0;1
51087378900018;81;Rayon boucherie-charcuterie;1;Autres;0;0;1;0
43810030700018;15;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;1;0
89279663200024;97;Restaurant;1;Autres;0;0;0;1
19600025100013;60;Restauration collective;1;Autres;0;0;1;0
77827548700032;25;Transformation de lait ou produits laitiers;1;Lait et produits laitiers;0;0;0;1
20004401400013;23;Restauration collective;1;Autres;0;0;0;1
19500053400014;50;Restauration collective;1;Autres;0;0;0;1
32744646400023;31;Découpe de viandes de volailles/lagomorphe;1;Viandes et produits carnés;0;0;0;1
34071633100095;29;Découpe de viande de boucherie;1;Viandes et produits carnés;0;0;0;1
53971631600028;1;Restaurant;1;Autres;0;0;0;1
41040946001036;7;Restaurant;1;Autres;0;0;1;0
82917273300026;48;Producteur fermier;1;Autres;0;0;0;1
89898685600018;14;VH, VSM, préparation viandes boucherie;1;Viandes et produits carnés;0;0;0;1
88879910300013;91;Boucherie-Charcuterie;1;Autres;0;0;1;0
39931561300386;78;Mareyage et préparation de produits de la pêche;1;Produits de la mer et d'eau douce;0;0;1;0
34796256500011;75;Restaurant;1;Autres;0;0;1;0
87753220000020;75;Restaurant;1;Autres;0;0;1;0
34797406500026;14;Fromagerie|Boucherie-Charcuterie;1;Autres;0;0;1;0
45132133500296;6;Rayon traiteur;1;Autres;1;0;0;0
49419418600016;75;Restaurant;1;Autres;1;0;0;0
21110055700043;11;Restauration collective;1;Autres;0;0;0;1
40224162400012;59;Restaurant;1;Autres;0;0;0;1
82381446200011;7;Restaurant;1;Autres;0;0;1;0
43497674200016;19;Transformation de produits carnés;1;Viandes et produits carnés;0;0;0;1
50518675900013;97;Restaurant;1;Autres;0;0;1;0
84123577300014;75;Restaurant;1;Autres;0;0;1;0
45133130000025;7;Libre service;1;Autres;0;0;1;0
85196363700018;9;Restaurant;1;Autres;0;0;1;0
87774746900014;75;Autres activités de remise directe;1;Autres;0;0;1;0
80486378500015;75;Restaurant;1;Autres;0;0;1;0
52370022700011;19;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
81850271800013;49;Alimentation générale|Boucherie-Charcuterie;1;Autres;0;0;1;0
50084660500037;24;Traiteur;1;Autres;0;0;0;1
32188242500010;34;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;0;1
50383031700015;50;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;0;1
18800200000449;60;Restauration collective;1;Autres;0;0;1;0
90180571300012;9;Restaurant;1;Autres;0;0;1;0
84911766800012;56;Libre service|Alimentation générale;1;Autres;0;0;0;1
53115395500012;75;Restaurant;1;Autres;0;0;1;0
32623357400028;57;Rayon boucherie-charcuterie;1;Autres;0;0;0;1
40143971600010;31;Chaîne d'abattage de volaille/lagomorphe/petit gibier;1;Abattoirs;0;0;1;0
84540111600015;68;Restaurant;1;Autres;0;0;0;1
52370022700011;19;Chaîne d'abattage d'animaux boucherie/Gibier ongulé élevage;1;Abattoirs;0;0;1;0
40901362000045;75;Restaurant;1;Autres;0;0;1;0
84397504600015;69;Restauration collective;1;Autres;0;0;0;1
49331806701241;19;Libre service;1;Autres;0;0;1;0
32500109700022;59;Restauration collective;1;Autres;0;0;1;0
49109643400023;93;Entreposage non spécialisé de denrées alimentaires;1;Transport et entreposage de denrées alimentaires;0;0;0;1
31418704800256;2;Restaurant;1;Autres;0;0;0;1
82898655400024;34;Purification/Expédition de coquillages;1;Produits de la mer et d'eau douce;0;0;1;0
